,text,gpt-neo-2.7B,gpt-neo-1.3B,gpt-neo-125M
27,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is an accountant and is boring.
2. Michael is an accountant.
A:",1.4104299545288086,1.6727160215377808,1.3235859870910645
28,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is a celebrity and is beautiful.
A:",0.37456634640693665,0.19771501421928406,0.5249793529510498
29,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is a celebrity and is rich.
A:",0.39154499769210815,0.22430625557899475,0.5091830492019653
30,"Q: Which is more likely?
1. Michael is a celebrity and is beautiful.
2. Michael is a celebrity.
A:",1.0319300889968872,1.5137453079223633,0.8851790428161621
31,"Q: Which is more likely?
1. Michael is a celebrity and is rich.
2. Michael is a celebrity.
A:",0.9952007532119751,1.4198421239852905,0.8892316222190857
32,"Question: Which is more likely?
A. Michael is a celebrity.
B. Michael is a celebrity and is beautiful.
Answer:",1.0440678596496582,0.8604848980903625,0.09108322113752365
33,"Question: Which is more likely?
A. Michael is a celebrity.
B. Michael is a celebrity and is rich.
Answer:",1.0201568603515625,0.8791283369064331,0.06423364579677582
34,"Question: Which is more likely?
A. Michael is a celebrity and is beautiful.
B. Michael is a celebrity.
Answer:",0.465762734413147,0.5258089303970337,2.3846709728240967
35,"Question: Which is more likely?
A. Michael is a celebrity and is rich.
B. Michael is a celebrity.
Answer:",0.46623483300209045,0.5283756256103516,2.608285903930664
36,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is a celebrity and Michael is beautiful.
A:",0.342999130487442,0.18986406922340393,0.4512555003166199
37,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is a celebrity and Michael is rich.
A:",0.3643174171447754,0.22174334526062012,0.43752384185791016
38,"Q: Which is more likely?
1. Michael is a celebrity and Michael is beautiful.
2. Michael is a celebrity.
A:",0.9718204736709595,1.4153990745544434,0.9265984892845154
39,"Q: Which is more likely?
1. Michael is a celebrity and Michael is rich.
2. Michael is a celebrity.
A:",0.8891040682792664,1.2935171127319336,0.9340149164199829
40,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is beautiful and is a celebrity.
A:",0.3809058666229248,0.19389279186725616,0.5400198101997375
41,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is rich and is a celebrity.
A:",0.38026463985443115,0.22929875552654266,0.5204607844352722
42,"Q: Which is more likely?
1. Michael is beautiful and is a celebrity.
2. Michael is a celebrity.
A:",1.136314034461975,1.4099913835525513,0.8762268424034119
43,"Q: Which is more likely?
1. Michael is rich and is a celebrity.
2. Michael is a celebrity.
A:",1.080615758895874,1.269831657409668,0.8885995149612427
44,"Q: Which is more likely to be true?
1. Michael is a celebrity.
2. Michael is a celebrity and is beautiful.
A:",0.3486537039279938,0.18016904592514038,0.4225655794143677
45,"Q: Which is more likely to be true?
1. Michael is a celebrity.
2. Michael is a celebrity and is rich.
A:",0.37469592690467834,0.19782055914402008,0.4100587069988251
46,"Q: Which is more likely to be true?
1. Michael is a celebrity and is beautiful.
2. Michael is a celebrity.
A:",1.1725221872329712,1.6268012523651123,1.0508100986480713
47,"Q: Which is more likely to be true?
1. Michael is a celebrity and is rich.
2. Michael is a celebrity.
A:",1.0882432460784912,1.5911778211593628,1.0532021522521973
48,"Q: Which is more probable?
1. Michael is a celebrity.
2. Michael is a celebrity and is beautiful.
A:",0.34920185804367065,0.2123100906610489,0.5085745453834534
49,"Q: Which is more probable?
1. Michael is a celebrity.
2. Michael is a celebrity and is rich.
A:",0.3792682886123657,0.2445564717054367,0.49834224581718445
50,"Q: Which is more probable?
1. Michael is a celebrity and is beautiful.
2. Michael is a celebrity.
A:",1.0881725549697876,1.4551891088485718,0.9139242768287659
51,"Q: Which is more probable?
1. Michael is a celebrity and is rich.
2. Michael is a celebrity.
A:",1.0294735431671143,1.3604322671890259,0.9149318337440491
52,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a celebrity.
2. Michael is a celebrity and is beautiful.
A:",0.28992727398872375,0.24219462275505066,0.32032307982444763
53,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a celebrity.
2. Michael is a celebrity and is rich.
A:",0.31668588519096375,0.2688238024711609,0.3050076961517334
54,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a celebrity and is beautiful.
2. Michael is a celebrity.
A:",1.3507564067840576,1.4811253547668457,1.264900803565979
55,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a celebrity and is rich.
2. Michael is a celebrity.
A:",1.2466193437576294,1.423965334892273,1.2714899778366089
56,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.44766706228256226,0.22026896476745605,0.4779248535633087
57,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.48014023900032043,0.23620617389678955,0.5086641907691956
58,"Q: Which is more likely?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.0062543153762817,1.561423897743225,0.9504259824752808
59,"Q: Which is more likely?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",0.9430890083312988,1.4880093336105347,0.9066027998924255
60,"Question: Which is more likely?
A. Michael is a firefighter.
B. Michael is a firefighter and is brave.
Answer:",1.046808123588562,0.8307373523712158,0.061452966183423996
61,"Question: Which is more likely?
A. Michael is a firefighter.
B. Michael is a firefighter and is strong.
Answer:",1.0360362529754639,0.7984145879745483,0.08391763269901276
62,"Question: Which is more likely?
A. Michael is a firefighter and is brave.
B. Michael is a firefighter.
Answer:",0.4233502745628357,0.5787155628204346,2.5589113235473633
63,"Question: Which is more likely?
A. Michael is a firefighter and is strong.
B. Michael is a firefighter.
Answer:",0.43948453664779663,0.6377050280570984,2.3418352603912354
64,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and Michael is brave.
A:",0.400613933801651,0.22085823118686676,0.4075784385204315
65,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and Michael is strong.
A:",0.439936101436615,0.237740620970726,0.4445096254348755
66,"Q: Which is more likely?
1. Michael is a firefighter and Michael is brave.
2. Michael is a firefighter.
A:",0.9545267224311829,1.5166053771972656,1.0069295167922974
67,"Q: Which is more likely?
1. Michael is a firefighter and Michael is strong.
2. Michael is a firefighter.
A:",0.902208685874939,1.4144951105117798,0.9552844762802124
68,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is brave and is a firefighter.
A:",0.49133792519569397,0.21473850309848785,0.4566133916378021
69,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is strong and is a firefighter.
A:",0.49771392345428467,0.24354183673858643,0.5035879611968994
70,"Q: Which is more likely?
1. Michael is brave and is a firefighter.
2. Michael is a firefighter.
A:",0.9553614854812622,1.4203290939331055,0.9574018120765686
71,"Q: Which is more likely?
1. Michael is strong and is a firefighter.
2. Michael is a firefighter.
A:",0.9166773557662964,1.3458698987960815,0.9307581186294556
72,"Q: Which is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.3790541887283325,0.20118865370750427,0.3878815174102783
73,"Q: Which is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.4019869863986969,0.21286311745643616,0.4150020182132721
74,"Q: Which is more likely to be true?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.1366167068481445,1.705493688583374,1.1306688785552979
75,"Q: Which is more likely to be true?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.0998413562774658,1.6636615991592407,1.08560049533844
76,"Q: Which is more probable?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.42409393191337585,0.2523300051689148,0.48781150579452515
77,"Q: Which is more probable?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.43485188484191895,0.27005839347839355,0.5211502909660339
78,"Q: Which is more probable?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",0.9962642192840576,1.4504265785217285,0.9441379308700562
79,"Q: Which is more probable?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",0.9861123561859131,1.3912705183029175,0.9002893567085266
80,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.2963729500770569,0.2600628733634949,0.2588977515697479
81,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.31087860465049744,0.25520092248916626,0.2751445174217224
82,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.3531602621078491,1.562286376953125,1.4706552028656006
83,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.3084518909454346,1.5670363903045654,1.4184250831604004
84,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.33983516693115234,0.18697570264339447,0.4128219485282898
85,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.34397098422050476,0.1921081244945526,0.4335554838180542
86,"Q: Which is more likely?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.2579433917999268,1.5427049398422241,1.0081210136413574
87,"Q: Which is more likely?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.248984932899475,1.7331610918045044,0.9098348021507263
88,"Question: Which is more likely?
A. Michael is a journalist.
B. Michael is a journalist and is nosy.
Answer:",0.9944374561309814,0.7925670742988586,0.08497440814971924
89,"Question: Which is more likely?
A. Michael is a journalist.
B. Michael is a journalist and is curious.
Answer:",0.9887182712554932,0.8194952607154846,0.05992033705115318
90,"Question: Which is more likely?
A. Michael is a journalist and is nosy.
B. Michael is a journalist.
Answer:",0.4706999659538269,0.5441052913665771,2.432173252105713
91,"Question: Which is more likely?
A. Michael is a journalist and is curious.
B. Michael is a journalist.
Answer:",0.443032443523407,0.5369415879249573,2.665933609008789
92,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and Michael is nosy.
A:",0.32990843057632446,0.1853431612253189,0.36811965703964233
93,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and Michael is curious.
A:",0.3188028931617737,0.18536989390850067,0.377875953912735
94,"Q: Which is more likely?
1. Michael is a journalist and Michael is nosy.
2. Michael is a journalist.
A:",1.1133224964141846,1.45872163772583,0.9899805784225464
95,"Q: Which is more likely?
1. Michael is a journalist and Michael is curious.
2. Michael is a journalist.
A:",1.197624683380127,1.5863656997680664,0.9465031623840332
96,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is nosy and is a journalist.
A:",0.35394421219825745,0.1866125613451004,0.4369461238384247
97,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is curious and is a journalist.
A:",0.33632948994636536,0.20145465433597565,0.4703293442726135
98,"Q: Which is more likely?
1. Michael is nosy and is a journalist.
2. Michael is a journalist.
A:",1.1903276443481445,1.5779756307601929,1.0004652738571167
99,"Q: Which is more likely?
1. Michael is curious and is a journalist.
2. Michael is a journalist.
A:",1.3207221031188965,1.613154411315918,0.950715959072113
100,"Q: Which is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.2890383005142212,0.16519035398960114,0.35011109709739685
101,"Q: Which is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.2931042015552521,0.16771501302719116,0.35066884756088257
102,"Q: Which is more likely to be true?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.4169847965240479,1.7028878927230835,1.145203948020935
103,"Q: Which is more likely to be true?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.4080513715744019,1.865586519241333,1.0557911396026611
104,"Q: Which is more probable?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.3353733718395233,0.21984316408634186,0.4120957553386688
105,"Q: Which is more probable?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.330504447221756,0.22677968442440033,0.42999032139778137
106,"Q: Which is more probable?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.2476691007614136,1.3998632431030273,1.0167512893676758
107,"Q: Which is more probable?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.2552413940429688,1.5776360034942627,0.9289911389350891
108,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.24961687624454498,0.21736210584640503,0.26109081506729126
109,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.24541723728179932,0.2273724377155304,0.27642080187797546
110,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.5550881624221802,1.588507890701294,1.3449807167053223
111,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.6431399583816528,1.7240244150161743,1.272209882736206
112,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:",0.44263678789138794,0.21508514881134033,0.5381324887275696
113,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:",0.41241779923439026,0.2113882154226303,0.5551327466964722
114,"Q: Which is more likely?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:",1.0595003366470337,1.54912269115448,0.8853731751441956
115,"Q: Which is more likely?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:",1.0864284038543701,1.5151809453964233,0.8529043793678284
116,"Question: Which is more likely?
A. Michael is a librarian.
B. Michael is a librarian and is quiet.
Answer:",1.081002116203308,0.8871425986289978,0.09672313183546066
117,"Question: Which is more likely?
A. Michael is a librarian.
B. Michael is a librarian and is shy.
Answer:",1.1612954139709473,0.8855578303337097,0.10625580698251724
118,"Question: Which is more likely?
A. Michael is a librarian and is quiet.
B. Michael is a librarian.
Answer:",0.43634095788002014,0.5173543095588684,2.3316571712493896
119,"Question: Which is more likely?
A. Michael is a librarian and is shy.
B. Michael is a librarian.
Answer:",0.4108103811740875,0.5210264325141907,2.34981107711792
120,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and Michael is quiet.
A:",0.41366684436798096,0.20829762518405914,0.4647948741912842
121,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and Michael is shy.
A:",0.3829924464225769,0.20851799845695496,0.48525646328926086
122,"Q: Which is more likely?
1. Michael is a librarian and Michael is quiet.
2. Michael is a librarian.
A:",1.0190680027008057,1.4692734479904175,0.918533205986023
123,"Q: Which is more likely?
1. Michael is a librarian and Michael is shy.
2. Michael is a librarian.
A:",1.0169415473937988,1.4806675910949707,0.8876275420188904
124,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is quiet and is a librarian.
A:",0.4765015244483948,0.21979647874832153,0.5301786661148071
125,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is shy and is a librarian.
A:",0.4439382255077362,0.23245570063591003,0.5406066179275513
126,"Q: Which is more likely?
1. Michael is quiet and is a librarian.
2. Michael is a librarian.
A:",0.9832130670547485,1.4205131530761719,0.8510502576828003
127,"Q: Which is more likely?
1. Michael is shy and is a librarian.
2. Michael is a librarian.
A:",0.9733843803405762,1.3425039052963257,0.8422486782073975
128,"Q: Which is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:",0.39903515577316284,0.1848836988210678,0.46669211983680725
129,"Q: Which is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:",0.37227052450180054,0.17929068207740784,0.47990846633911133
130,"Q: Which is more likely to be true?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:",1.146844506263733,1.747854471206665,1.015768051147461
131,"Q: Which is more likely to be true?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:",1.2142541408538818,1.7380518913269043,0.9779001474380493
132,"Q: Which is more probable?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:",0.3996933698654175,0.2373826652765274,0.5404333472251892
133,"Q: Which is more probable?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:",0.38852164149284363,0.23057910799980164,0.5558802485466003
134,"Q: Which is more probable?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:",1.1025499105453491,1.4659769535064697,0.8862771391868591
135,"Q: Which is more probable?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:",1.0972758531570435,1.4415242671966553,0.8570808172225952
136,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:",0.3316824436187744,0.22719265520572662,0.3233357071876526
137,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:",0.3180694282054901,0.22305914759635925,0.32763445377349854
138,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:",1.2673583030700684,1.6198211908340454,1.2994251251220703
139,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:",1.3648391962051392,1.6413103342056274,1.2690374851226807
140,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:",0.3929911255836487,0.23314736783504486,0.5952109098434448
141,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:",0.3651939332485199,0.2286083996295929,0.6350595951080322
142,"Q: Which is more likely?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:",1.0765345096588135,1.4844627380371094,0.7769546508789062
143,"Q: Which is more likely?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:",1.174659252166748,1.5699957609176636,0.7889363169670105
144,"Question: Which is more likely?
A. Michael is a nurse.
B. Michael is a nurse and is caring.
Answer:",1.0344743728637695,0.8516796827316284,0.08041823655366898
145,"Question: Which is more likely?
A. Michael is a nurse.
B. Michael is a nurse and is gentle.
Answer:",1.0347384214401245,0.8282215595245361,0.08335109800100327
146,"Question: Which is more likely?
A. Michael is a nurse and is caring.
B. Michael is a nurse.
Answer:",0.4643297493457794,0.5812684893608093,2.5343260765075684
147,"Question: Which is more likely?
A. Michael is a nurse and is gentle.
B. Michael is a nurse.
Answer:",0.4510365426540375,0.5802532434463501,2.5289957523345947
148,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and Michael is caring.
A:",0.3606707453727722,0.23225434124469757,0.5040921568870544
149,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and Michael is gentle.
A:",0.33164727687835693,0.2233247309923172,0.525577187538147
150,"Q: Which is more likely?
1. Michael is a nurse and Michael is caring.
2. Michael is a nurse.
A:",1.015714168548584,1.4112517833709717,0.8422797918319702
151,"Q: Which is more likely?
1. Michael is a nurse and Michael is gentle.
2. Michael is a nurse.
A:",1.133958339691162,1.5196508169174194,0.850599467754364
152,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is caring and is a nurse.
A:",0.3887859284877777,0.23035946488380432,0.6120275259017944
153,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is gentle and is a nurse.
A:",0.3656332492828369,0.21634674072265625,0.632866621017456
154,"Q: Which is more likely?
1. Michael is caring and is a nurse.
2. Michael is a nurse.
A:",1.0180821418762207,1.4163527488708496,0.7993305325508118
155,"Q: Which is more likely?
1. Michael is gentle and is a nurse.
2. Michael is a nurse.
A:",1.093457818031311,1.5097295045852661,0.8092223405838013
156,"Q: Which is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:",0.35225749015808105,0.20564980804920197,0.49705982208251953
157,"Q: Which is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:",0.32459279894828796,0.2086557000875473,0.5293568968772888
158,"Q: Which is more likely to be true?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:",1.2020066976547241,1.6583971977233887,0.913192629814148
159,"Q: Which is more likely to be true?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:",1.2945384979248047,1.6853314638137817,0.9155125617980957
160,"Q: Which is more probable?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:",0.37085145711898804,0.27315187454223633,0.6105656027793884
161,"Q: Which is more probable?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:",0.3553355932235718,0.26712319254875183,0.6470249891281128
162,"Q: Which is more probable?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:",1.1063941717147827,1.3580708503723145,0.7674922347068787
163,"Q: Which is more probable?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:",1.147352933883667,1.4350264072418213,0.7797943353652954
164,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:",0.2878350615501404,0.23811668157577515,0.3318643271923065
165,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:",0.26268529891967773,0.2415558248758316,0.35455000400543213
166,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:",1.3897690773010254,1.6403882503509521,1.217327356338501
167,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:",1.4454915523529053,1.6455461978912354,1.2209527492523193
168,"Q: Which is more likely?
1. Michael is a teacher.
2. Michael is a teacher and is patient.
A:",0.3768005669116974,0.26598265767097473,0.48468291759490967
169,"Q: Which is more likely?
1. Michael is a teacher.
2. Michael is a teacher and is strict.
A:",0.3999137282371521,0.23837679624557495,0.4613216817378998
170,"Q: Which is more likely?
1. Michael is a teacher and is patient.
2. Michael is a teacher.
A:",1.150425672531128,1.4107565879821777,0.9280655980110168
171,"Q: Which is more likely?
1. Michael is a teacher and is strict.
2. Michael is a teacher.
A:",1.0950833559036255,1.4385268688201904,0.9695737957954407
172,"Question: Which is more likely?
A. Michael is a teacher.
B. Michael is a teacher and is patient.
Answer:",1.017868995666504,0.8132354617118835,0.04987773671746254
173,"Question: Which is more likely?
A. Michael is a teacher.
B. Michael is a teacher and is strict.
Answer:",1.0551525354385376,0.8024687767028809,0.08423666656017303
174,"Question: Which is more likely?
A. Michael is a teacher and is patient.
B. Michael is a teacher.
Answer:",0.44429782032966614,0.6040248274803162,2.9260315895080566
175,"Question: Which is more likely?
A. Michael is a teacher and is strict.
B. Michael is a teacher.
Answer:",0.42160728573799133,0.5846288204193115,2.545909881591797
176,"Q: Which is more likely?
1. Michael is a teacher.
2. Michael is a teacher and Michael is patient.
A:",0.35515910387039185,0.26653188467025757,0.4157143831253052
177,"Q: Which is more likely?
1. Michael is a teacher.
2. Michael is a teacher and Michael is strict.
A:",0.36011770367622375,0.23141318559646606,0.40578708052635193
178,"Q: Which is more likely?
1. Michael is a teacher and Michael is patient.
2. Michael is a teacher.
A:",1.0324339866638184,1.3461743593215942,0.9795532822608948
179,"Q: Which is more likely?
1. Michael is a teacher and Michael is strict.
2. Michael is a teacher.
A:",1.0327033996582031,1.4103009700775146,1.0162301063537598
180,"Q: Which is more likely?
1. Michael is a teacher.
2. Michael is patient and is a teacher.
A:",0.4190630316734314,0.2791253924369812,0.5326143503189087
181,"Q: Which is more likely?
1. Michael is a teacher.
2. Michael is strict and is a teacher.
A:",0.4204714894294739,0.24768543243408203,0.4713686406612396
182,"Q: Which is more likely?
1. Michael is patient and is a teacher.
2. Michael is a teacher.
A:",1.06777024269104,1.3036513328552246,0.8522330522537231
183,"Q: Which is more likely?
1. Michael is strict and is a teacher.
2. Michael is a teacher.
A:",1.0137550830841064,1.3693912029266357,1.0153475999832153
184,"Q: Which is more likely to be true?
1. Michael is a teacher.
2. Michael is a teacher and is patient.
A:",0.3310765027999878,0.2313525676727295,0.40136080980300903
