,text,gpt2-xl,gpt2-large,gpt2-medium,gpt2,gpt-neo-2.7B,gpt-neo-1.3B,gpt-neo-125M
31,"Q: Which is more likely?
1. Michael is a celebrity and is rich.
2. Michael is a celebrity.
A:",1.6391210556030271,1.6871037483215332,1.4288098812103271,1.136508226394653,0.9952007532119752,1.4198421239852903,0.8892316222190857
32,"Question: Which is more likely?
A. Michael is a celebrity.
B. Michael is a celebrity and is beautiful.
Answer:",1.5464684963226318,0.8252431750297546,1.0617984533309937,0.4900145530700683,1.0440678596496582,0.8604848980903625,0.0910832211375236
33,"Question: Which is more likely?
A. Michael is a celebrity.
B. Michael is a celebrity and is rich.
Answer:",1.5349454879760742,0.8106293082237244,1.0738345384597778,0.5068856477737427,1.0201568603515625,0.8791283369064331,0.0642336457967758
34,"Question: Which is more likely?
A. Michael is a celebrity and is beautiful.
B. Michael is a celebrity.
Answer:",0.2219666987657547,0.4807563424110412,0.4235599339008331,1.0164337158203125,0.465762734413147,0.5258089303970337,2.3846709728240967
35,"Question: Which is more likely?
A. Michael is a celebrity and is rich.
B. Michael is a celebrity.
Answer:",0.2212207168340683,0.5052698850631714,0.4273723065853119,1.0065107345581057,0.4662348330020904,0.5283756256103516,2.608285903930664
36,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is a celebrity and Michael is beautiful.
A:",0.2295210808515548,0.150802657008171,0.2845616638660431,0.437296599149704,0.342999130487442,0.1898640692234039,0.4512555003166199
37,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is a celebrity and Michael is rich.
A:",0.1951792538166046,0.1635836660861969,0.2750728130340576,0.3957052528858185,0.3643174171447754,0.2217433452606201,0.4375238418579101
38,"Q: Which is more likely?
1. Michael is a celebrity and Michael is beautiful.
2. Michael is a celebrity.
A:",1.4173719882965088,1.7502381801605225,1.31757652759552,1.0529654026031494,0.9718204736709596,1.4153990745544434,0.9265984892845154
39,"Q: Which is more likely?
1. Michael is a celebrity and Michael is rich.
2. Michael is a celebrity.
A:",1.4979424476623535,1.7121602296829224,1.339877724647522,1.1432645320892334,0.8891040682792664,1.2935171127319336,0.9340149164199828
40,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is beautiful and is a celebrity.
A:",0.2222757190465927,0.1398538649082183,0.268520176410675,0.4176658987998962,0.3809058666229248,0.1938927918672561,0.5400198101997375
41,"Q: Which is more likely?
1. Michael is a celebrity.
2. Michael is rich and is a celebrity.
A:",0.1823665052652359,0.1492860317230224,0.2591929137706756,0.3597691357135772,0.3802646398544311,0.2292987555265426,0.5204607844352722
42,"Q: Which is more likely?
1. Michael is beautiful and is a celebrity.
2. Michael is a celebrity.
A:",1.524209976196289,1.8634828329086304,1.4045493602752686,1.038684368133545,1.136314034461975,1.4099913835525513,0.8762268424034119
43,"Q: Which is more likely?
1. Michael is rich and is a celebrity.
2. Michael is a celebrity.
A:",1.6307034492492676,1.8599966764450075,1.4421346187591553,1.195427417755127,1.080615758895874,1.269831657409668,0.8885995149612427
44,"Q: Which is more likely to be true?
1. Michael is a celebrity.
2. Michael is a celebrity and is beautiful.
A:",0.1856849938631057,0.1396856307983398,0.2654578685760498,0.4063208103179931,0.3486537039279938,0.1801690459251403,0.4225655794143677
45,"Q: Which is more likely to be true?
1. Michael is a celebrity.
2. Michael is a celebrity and is rich.
A:",0.1651545763015747,0.1417448371648788,0.2584916949272156,0.3690654635429382,0.3746959269046783,0.19782055914402,0.4100587069988251
46,"Q: Which is more likely to be true?
1. Michael is a celebrity and is beautiful.
2. Michael is a celebrity.
A:",1.67507004737854,1.8373892307281492,1.402207374572754,1.1261308193206787,1.1725221872329712,1.6268012523651123,1.0508100986480713
47,"Q: Which is more likely to be true?
1. Michael is a celebrity and is rich.
2. Michael is a celebrity.
A:",1.754429817199707,1.8452858924865725,1.408299207687378,1.2078371047973633,1.0882432460784912,1.5911778211593628,1.0532021522521973
48,"Q: Which is more probable?
1. Michael is a celebrity.
2. Michael is a celebrity and is beautiful.
A:",0.1943775862455368,0.1613298952579498,0.2622852623462677,0.4398210942745209,0.3492018580436706,0.2123100906610489,0.5085745453834534
49,"Q: Which is more probable?
1. Michael is a celebrity.
2. Michael is a celebrity and is rich.
A:",0.1749427020549774,0.1679119616746902,0.2517983019351959,0.3923361301422119,0.3792682886123657,0.2445564717054367,0.4983422458171844
50,"Q: Which is more probable?
1. Michael is a celebrity and is beautiful.
2. Michael is a celebrity.
A:",1.6076393127441406,1.7245452404022217,1.4210628271102903,1.0625371932983398,1.0881725549697876,1.4551891088485718,0.913924276828766
51,"Q: Which is more probable?
1. Michael is a celebrity and is rich.
2. Michael is a celebrity.
A:",1.6805554628372192,1.729667067527771,1.431648015975952,1.1539037227630615,1.0294735431671145,1.360432267189026,0.9149318337440492
52,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a celebrity.
2. Michael is a celebrity and is beautiful.
A:",0.2755546569824219,0.1076989695429802,0.2244306653738021,0.4121009707450866,0.2899272739887237,0.2421946227550506,0.3203230798244476
53,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a celebrity.
2. Michael is a celebrity and is rich.
A:",0.2403940707445144,0.1096188798546791,0.2193825393915176,0.3800912797451019,0.3166858851909637,0.2688238024711609,0.3050076961517334
54,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a celebrity and is beautiful.
2. Michael is a celebrity.
A:",1.3749216794967651,2.121952533721924,1.5778121948242188,1.0896897315979004,1.3507564067840576,1.4811253547668457,1.264900803565979
55,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a celebrity and is rich.
2. Michael is a celebrity.
A:",1.4876567125320437,2.1336262226104736,1.5654267072677612,1.152368664741516,1.2466193437576294,1.423965334892273,1.2714899778366089
56,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.2123579978942871,0.1319450139999389,0.3223339915275574,0.3761374056339264,0.4476670622825622,0.220268964767456,0.4779248535633087
57,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.2558457553386688,0.1497034281492233,0.3318303525447845,0.407810777425766,0.4801402390003204,0.2362061738967895,0.5086641907691956
58,"Q: Which is more likely?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.5834325551986694,1.9980196952819824,1.296364665031433,1.1095050573349,1.0062543153762815,1.561423897743225,0.9504259824752808
59,"Q: Which is more likely?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.504767894744873,1.8920611143112185,1.2445745468139648,1.0718165636062622,0.9430890083312988,1.488009333610535,0.9066027998924256
60,"Question: Which is more likely?
A. Michael is a firefighter.
B. Michael is a firefighter and is brave.
Answer:",1.5754780769348145,1.0384724140167236,1.0184357166290283,0.503001868724823,1.046808123588562,0.8307373523712158,0.0614529661834239
61,"Question: Which is more likely?
A. Michael is a firefighter.
B. Michael is a firefighter and is strong.
Answer:",1.5390605926513672,0.9574954509735109,0.95457124710083,0.4736278057098388,1.036036252975464,0.7984145879745483,0.0839176326990127
62,"Question: Which is more likely?
A. Michael is a firefighter and is brave.
B. Michael is a firefighter.
Answer:",0.2481849193572998,0.4057051539421081,0.4246965944766998,0.9952007532119752,0.4233502745628357,0.5787155628204346,2.5589113235473637
63,"Question: Which is more likely?
A. Michael is a firefighter and is strong.
B. Michael is a firefighter.
Answer:",0.2521215677261352,0.395339161157608,0.4576026797294616,1.0230672359466553,0.4394845366477966,0.6377050280570984,2.341835260391236
64,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and Michael is brave.
A:",0.2138005793094635,0.1281183511018753,0.3234602808952331,0.3772341907024383,0.400613933801651,0.2208582311868667,0.4075784385204315
65,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and Michael is strong.
A:",0.2658092975616455,0.1451178789138794,0.3405385911464691,0.4073612689971924,0.439936101436615,0.237740620970726,0.4445096254348755
66,"Q: Which is more likely?
1. Michael is a firefighter and Michael is brave.
2. Michael is a firefighter.
A:",1.428258776664734,1.9979652166366575,1.2603107690811155,1.1027252674102783,0.9545267224311828,1.5166053771972656,1.0069295167922974
67,"Q: Which is more likely?
1. Michael is a firefighter and Michael is strong.
2. Michael is a firefighter.
A:",1.3517354726791382,1.9029123783111568,1.207237958908081,1.0690089464187622,0.902208685874939,1.4144951105117798,0.9552844762802124
68,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is brave and is a firefighter.
A:",0.2065048515796661,0.1218786165118217,0.3132965862751007,0.373452216386795,0.4913379251956939,0.2147385030984878,0.4566133916378021
69,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is strong and is a firefighter.
A:",0.2430082410573959,0.132833793759346,0.3212696015834808,0.3916879594326019,0.4977139234542846,0.2435418367385864,0.5035879611968994
70,"Q: Which is more likely?
1. Michael is brave and is a firefighter.
2. Michael is a firefighter.
A:",1.6148698329925537,2.03519868850708,1.2982442378997805,1.106755614280701,0.9553614854812622,1.4203290939331057,0.9574018120765686
71,"Q: Which is more likely?
1. Michael is strong and is a firefighter.
2. Michael is a firefighter.
A:",1.473603129386902,1.86805522441864,1.2401517629623413,1.1094744205474854,0.9166773557662964,1.3458698987960815,0.9307581186294556
72,"Q: Which is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.1899656057357788,0.1078363955020904,0.3070665895938873,0.3471849262714386,0.3790541887283325,0.2011886537075042,0.3878815174102783
73,"Q: Which is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.220717042684555,0.1212321370840072,0.3152532875537872,0.3707261383533478,0.4019869863986969,0.2128631174564361,0.4150020182132721
74,"Q: Which is more likely to be true?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.7219159603118896,2.174546480178833,1.3204270601272583,1.1967154741287231,1.1366167068481443,1.705493688583374,1.130668878555298
75,"Q: Which is more likely to be true?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.677385687828064,2.069195032119751,1.272144794464111,1.1667695045471191,1.0998413562774658,1.6636615991592407,1.08560049533844
76,"Q: Which is more probable?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.1997175067663192,0.1224319711327552,0.3129232823848724,0.3796475827693939,0.4240939319133758,0.2523300051689148,0.4878115057945251
77,"Q: Which is more probable?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.2351297885179519,0.14033043384552,0.3209175765514374,0.4091206789016723,0.4348518848419189,0.2700583934783935,0.5211502909660339
78,"Q: Which is more probable?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.6125741004943848,2.0796236991882324,1.3458590507507324,1.1177856922149658,0.9962642192840576,1.4504265785217283,0.9441379308700562
79,"Q: Which is more probable?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.551194667816162,1.957412600517273,1.2913423776626587,1.0787326097488403,0.9861123561859132,1.3912705183029177,0.9002893567085266
80,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.2870621383190155,0.0850275158882141,0.2511231303215027,0.3609048426151275,0.2963729500770569,0.2600628733634949,0.2588977515697479
81,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.3395635485649109,0.0958592817187309,0.2561600804328918,0.3856048285961151,0.3108786046504974,0.2552009224891662,0.2751445174217224
82,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.3748953342437744,2.4396796226501465,1.5039637088775637,1.1762148141860962,1.3531602621078491,1.562286376953125,1.4706552028656006
83,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.266407132148743,2.3413543701171875,1.4640072584152222,1.1465413570404053,1.3084518909454346,1.5670363903045654,1.4184250831604004
84,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.1847674548625946,0.1542690694332122,0.4319958686828613,0.3388335108757019,0.3398351669311523,0.1869757026433944,0.4128219485282898
85,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.1795390546321869,0.183223009109497,0.3707805275917053,0.3279415071010589,0.3439709842205047,0.1921081244945526,0.4335554838180542
86,"Q: Which is more likely?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.657214879989624,1.8640618324279783,1.050111174583435,1.2690768241882324,1.2579433917999268,1.542704939842224,1.0081210136413574
87,"Q: Which is more likely?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.6955459117889404,1.685148000717163,1.1789811849594116,1.2036362886428833,1.248984932899475,1.7331610918045044,0.9098348021507264
88,"Question: Which is more likely?
A. Michael is a journalist.
B. Michael is a journalist and is nosy.
Answer:",1.5680073499679563,0.8801748156547546,1.302390694618225,0.4308008253574371,0.9944374561309814,0.7925670742988586,0.0849744081497192
89,"Question: Which is more likely?
A. Michael is a journalist.
B. Michael is a journalist and is curious.
Answer:",1.5177735090255735,0.9093186855316162,1.169119119644165,0.3983452916145324,0.9887182712554932,0.8194952607154846,0.0599203370511531
90,"Question: Which is more likely?
A. Michael is a journalist and is nosy.
B. Michael is a journalist.
Answer:",0.2400756031274795,0.4699841141700744,0.3519609868526459,1.0310895442962646,0.4706999659538269,0.5441052913665771,2.432173252105713
91,"Question: Which is more likely?
A. Michael is a journalist and is curious.
B. Michael is a journalist.
Answer:",0.2650128602981567,0.4799495041370392,0.3992485404014587,1.1461145877838137,0.443032443523407,0.5369415879249573,2.665933609008789
92,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and Michael is nosy.
A:",0.1848181933164596,0.146321952342987,0.4153087139129638,0.350469708442688,0.3299084305763244,0.1853431612253189,0.3681196570396423
93,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and Michael is curious.
A:",0.1813075989484787,0.1808355450630188,0.3539395332336426,0.3445615768432617,0.3188028931617737,0.1853698939085006,0.377875953912735
94,"Q: Which is more likely?
1. Michael is a journalist and Michael is nosy.
2. Michael is a journalist.
A:",1.5611534118652344,1.893720388412476,1.0347747802734375,1.264528512954712,1.1133224964141846,1.45872163772583,0.9899805784225464
95,"Q: Which is more likely?
1. Michael is a journalist and Michael is curious.
2. Michael is a journalist.
A:",1.5556763410568235,1.6325562000274658,1.199570894241333,1.189252853393555,1.197624683380127,1.5863656997680664,0.9465031623840332
96,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is nosy and is a journalist.
A:",0.204422041773796,0.1428179144859314,0.3909022808074951,0.3342334330081939,0.3539442121982574,0.1866125613451004,0.4369461238384247
97,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is curious and is a journalist.
A:",0.2016195356845855,0.1835904717445373,0.3632734715938568,0.339373230934143,0.3363294899463653,0.2014546543359756,0.4703293442726135
98,"Q: Which is more likely?
1. Michael is nosy and is a journalist.
2. Michael is a journalist.
A:",1.6165356636047363,1.9580113887786863,1.1007537841796875,1.2928584814071655,1.1903276443481443,1.5779756307601929,1.0004652738571167
99,"Q: Which is more likely?
1. Michael is curious and is a journalist.
2. Michael is a journalist.
A:",1.6581947803497314,1.685849666595459,1.167473554611206,1.209496021270752,1.3207221031188965,1.613154411315918,0.950715959072113
100,"Q: Which is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.1843948811292648,0.1278735399246215,0.4133857786655426,0.3133355379104614,0.2890383005142212,0.1651903539896011,0.3501110970973968
101,"Q: Which is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.179328054189682,0.1542909294366836,0.3606090545654297,0.3012661933898926,0.2931042015552521,0.1677150130271911,0.3506688475608825
102,"Q: Which is more likely to be true?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.732025980949402,2.0124871730804443,1.0866994857788086,1.348930597305298,1.416984796524048,1.7028878927230835,1.145203948020935
103,"Q: Which is more likely to be true?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.7535815238952637,1.825077772140503,1.208323955535889,1.2874064445495603,1.408051371574402,1.865586519241333,1.0557911396026611
104,"Q: Which is more probable?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.1822678595781326,0.1426298171281814,0.4243877530097961,0.3388422727584839,0.3353733718395233,0.2198431640863418,0.4120957553386688
105,"Q: Which is more probable?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.1709109991788864,0.1616491973400116,0.3641994297504425,0.3252080380916595,0.330504447221756,0.2267796844244003,0.4299903213977813
106,"Q: Which is more probable?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.677035927772522,1.9220741987228396,1.0710842609405518,1.285484790802002,1.2476691007614136,1.3998632431030271,1.0167512893676758
107,"Q: Which is more probable?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.7480255365371704,1.766939640045166,1.216621160507202,1.2162935733795166,1.2552413940429688,1.5776360034942627,0.9289911389350892
108,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.2979066371917724,0.0961552560329437,0.3223046064376831,0.3300462365150451,0.2496168762445449,0.217362105846405,0.2610908150672912
109,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.3294999301433563,0.1145807728171348,0.2815393507480621,0.3181693255901336,0.2454172372817993,0.2273724377155304,0.2764208018779754
110,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.3344978094100952,2.2627170085906982,1.3065214157104492,1.3134289979934692,1.5550881624221802,1.588507890701294,1.3449807167053225
111,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.278122901916504,2.04748797416687,1.4317295551300049,1.2700204849243164,1.6431399583816528,1.7240244150161743,1.272209882736206
112,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:",0.2832936942577362,0.1509198397397995,0.298313707113266,0.3938736617565155,0.4426367878913879,0.2150851488113403,0.5381324887275696
113,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:",0.224086582660675,0.1474076211452484,0.2889994382858276,0.3875960409641266,0.4124177992343902,0.2113882154226303,0.5551327466964722
114,"Q: Which is more likely?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:",1.3862489461898804,1.8210867643356323,1.3694318532943726,1.13757586479187,1.0595003366470337,1.54912269115448,0.8853731751441956
115,"Q: Which is more likely?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:",1.5193017721176147,1.8823697566986084,1.3822269439697266,1.130589723587036,1.08642840385437,1.5151809453964231,0.8529043793678284
116,"Question: Which is more likely?
A. Michael is a librarian.
B. Michael is a librarian and is quiet.
Answer:",1.5144875049591064,1.072804570198059,1.2913810014724731,0.3855169415473938,1.081002116203308,0.8871425986289978,0.0967231318354606
117,"Question: Which is more likely?
A. Michael is a librarian.
B. Michael is a librarian and is shy.
Answer:",1.5336154699325562,1.0375769138336182,1.2594581842422483,0.4052265882492065,1.1612954139709473,0.8855578303337097,0.1062558069825172
118,"Question: Which is more likely?
A. Michael is a librarian and is quiet.
B. Michael is a librarian.
Answer:",0.2793665826320648,0.367159366607666,0.3535757958889007,1.2298717498779297,0.4363409578800201,0.5173543095588684,2.3316571712493896
119,"Question: Which is more likely?
A. Michael is a librarian and is shy.
B. Michael is a librarian.
Answer:",0.2897990643978119,0.4048917889595032,0.3329068720340729,1.204725742340088,0.4108103811740875,0.5210264325141907,2.34981107711792
120,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and Michael is quiet.
A:",0.2919387221336365,0.1423124372959137,0.3109095990657806,0.4007274806499481,0.4136668443679809,0.2082976251840591,0.4647948741912842
121,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and Michael is shy.
A:",0.2252642810344696,0.1356812119483947,0.2939414381980896,0.3986311554908752,0.3829924464225769,0.2085179984569549,0.4852564632892608
122,"Q: Which is more likely?
1. Michael is a librarian and Michael is quiet.
2. Michael is a librarian.
A:",1.2639304399490356,1.804272174835205,1.2880029678344729,1.117518663406372,1.0190680027008057,1.4692734479904177,0.918533205986023
123,"Q: Which is more likely?
1. Michael is a librarian and Michael is shy.
2. Michael is a librarian.
A:",1.4137736558914185,1.8897852897644043,1.3243331909179688,1.1098220348358154,1.0169415473937988,1.4806675910949707,0.8876275420188904
124,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is quiet and is a librarian.
A:",0.2830167114734649,0.132288247346878,0.2643411457538605,0.3860394954681396,0.4765015244483948,0.2197964787483215,0.5301786661148071
