,text,gpt2-xl,gpt2-large,gpt2-medium,gpt2
57,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.2558457553386688,0.14970342814922333,0.33183035254478455,0.407810777425766
58,"Q: Which is more likely?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.5834325551986694,1.9980196952819824,1.296364665031433,1.1095050573349
59,"Q: Which is more likely?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.504767894744873,1.8920611143112183,1.2445745468139648,1.0718165636062622
60,"Question: Which is more likely?
A. Michael is a firefighter.
B. Michael is a firefighter and is brave.
Answer:",1.5754780769348145,1.0384724140167236,1.0184357166290283,0.503001868724823
61,"Question: Which is more likely?
A. Michael is a firefighter.
B. Michael is a firefighter and is strong.
Answer:",1.5390605926513672,0.9574954509735107,0.9545712471008301,0.47362780570983887
62,"Question: Which is more likely?
A. Michael is a firefighter and is brave.
B. Michael is a firefighter.
Answer:",0.2481849193572998,0.40570515394210815,0.42469659447669983,0.9952007532119751
63,"Question: Which is more likely?
A. Michael is a firefighter and is strong.
B. Michael is a firefighter.
Answer:",0.25212156772613525,0.39533916115760803,0.45760267972946167,1.0230672359466553
64,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and Michael is brave.
A:",0.2138005793094635,0.1281183511018753,0.32346028089523315,0.37723419070243835
65,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is a firefighter and Michael is strong.
A:",0.2658092975616455,0.1451178789138794,0.3405385911464691,0.4073612689971924
66,"Q: Which is more likely?
1. Michael is a firefighter and Michael is brave.
2. Michael is a firefighter.
A:",1.4282587766647339,1.9979652166366577,1.2603107690811157,1.1027252674102783
67,"Q: Which is more likely?
1. Michael is a firefighter and Michael is strong.
2. Michael is a firefighter.
A:",1.3517354726791382,1.9029123783111572,1.207237958908081,1.0690089464187622
68,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is brave and is a firefighter.
A:",0.20650485157966614,0.12187861651182175,0.3132965862751007,0.37345221638679504
69,"Q: Which is more likely?
1. Michael is a firefighter.
2. Michael is strong and is a firefighter.
A:",0.24300824105739594,0.132833793759346,0.32126960158348083,0.39168795943260193
70,"Q: Which is more likely?
1. Michael is brave and is a firefighter.
2. Michael is a firefighter.
A:",1.6148698329925537,2.03519868850708,1.2982442378997803,1.1067556142807007
71,"Q: Which is more likely?
1. Michael is strong and is a firefighter.
2. Michael is a firefighter.
A:",1.4736031293869019,1.8680552244186401,1.2401517629623413,1.1094744205474854
72,"Q: Which is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.1899656057357788,0.10783639550209045,0.30706658959388733,0.3471849262714386
73,"Q: Which is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.22071704268455505,0.12123213708400726,0.31525328755378723,0.3707261383533478
74,"Q: Which is more likely to be true?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.7219159603118896,2.174546480178833,1.3204270601272583,1.1967154741287231
75,"Q: Which is more likely to be true?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.677385687828064,2.069195032119751,1.2721447944641113,1.1667695045471191
76,"Q: Which is more probable?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.19971750676631927,0.12243197113275528,0.31292328238487244,0.3796475827693939
77,"Q: Which is more probable?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.23512978851795197,0.14033043384552002,0.3209175765514374,0.40912067890167236
78,"Q: Which is more probable?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.6125741004943848,2.0796236991882324,1.3458590507507324,1.1177856922149658
79,"Q: Which is more probable?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.551194667816162,1.957412600517273,1.2913423776626587,1.0787326097488403
80,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is brave.
A:",0.2870621383190155,0.08502751588821411,0.2511231303215027,0.36090484261512756
81,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter.
2. Michael is a firefighter and is strong.
A:",0.3395635485649109,0.09585928171873093,0.25616008043289185,0.3856048285961151
82,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter and is brave.
2. Michael is a firefighter.
A:",1.3748953342437744,2.4396796226501465,1.5039637088775635,1.1762148141860962
83,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a firefighter and is strong.
2. Michael is a firefighter.
A:",1.2664071321487427,2.3413543701171875,1.4640072584152222,1.1465413570404053
84,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.1847674548625946,0.15426906943321228,0.43199586868286133,0.3388335108757019
85,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.1795390546321869,0.18322300910949707,0.3707805275917053,0.32794150710105896
86,"Q: Which is more likely?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.657214879989624,1.8640618324279785,1.050111174583435,1.2690768241882324
87,"Q: Which is more likely?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.6955459117889404,1.685148000717163,1.1789811849594116,1.2036362886428833
88,"Question: Which is more likely?
A. Michael is a journalist.
B. Michael is a journalist and is nosy.
Answer:",1.5680073499679565,0.8801748156547546,1.302390694618225,0.43080082535743713
89,"Question: Which is more likely?
A. Michael is a journalist.
B. Michael is a journalist and is curious.
Answer:",1.5177735090255737,0.9093186855316162,1.169119119644165,0.39834529161453247
90,"Question: Which is more likely?
A. Michael is a journalist and is nosy.
B. Michael is a journalist.
Answer:",0.24007560312747955,0.46998411417007446,0.3519609868526459,1.0310895442962646
91,"Question: Which is more likely?
A. Michael is a journalist and is curious.
B. Michael is a journalist.
Answer:",0.26501286029815674,0.4799495041370392,0.39924854040145874,1.1461145877838135
92,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and Michael is nosy.
A:",0.18481819331645966,0.14632195234298706,0.41530871391296387,0.350469708442688
93,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is a journalist and Michael is curious.
A:",0.1813075989484787,0.1808355450630188,0.3539395332336426,0.3445615768432617
94,"Q: Which is more likely?
1. Michael is a journalist and Michael is nosy.
2. Michael is a journalist.
A:",1.5611534118652344,1.8937203884124756,1.0347747802734375,1.264528512954712
95,"Q: Which is more likely?
1. Michael is a journalist and Michael is curious.
2. Michael is a journalist.
A:",1.5556763410568237,1.6325562000274658,1.199570894241333,1.1892528533935547
96,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is nosy and is a journalist.
A:",0.20442204177379608,0.1428179144859314,0.3909022808074951,0.33423343300819397
97,"Q: Which is more likely?
1. Michael is a journalist.
2. Michael is curious and is a journalist.
A:",0.20161953568458557,0.18359047174453735,0.3632734715938568,0.33937323093414307
98,"Q: Which is more likely?
1. Michael is nosy and is a journalist.
2. Michael is a journalist.
A:",1.6165356636047363,1.9580113887786865,1.1007537841796875,1.2928584814071655
99,"Q: Which is more likely?
1. Michael is curious and is a journalist.
2. Michael is a journalist.
A:",1.6581947803497314,1.685849666595459,1.167473554611206,1.209496021270752
100,"Q: Which is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.18439488112926483,0.12787353992462158,0.4133857786655426,0.3133355379104614
101,"Q: Which is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.179328054189682,0.15429092943668365,0.3606090545654297,0.3012661933898926
102,"Q: Which is more likely to be true?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.7320259809494019,2.0124871730804443,1.0866994857788086,1.3489305973052979
103,"Q: Which is more likely to be true?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.7535815238952637,1.825077772140503,1.2083239555358887,1.2874064445495605
104,"Q: Which is more probable?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.18226785957813263,0.14262981712818146,0.42438775300979614,0.3388422727584839
105,"Q: Which is more probable?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.1709109991788864,0.1616491973400116,0.3641994297504425,0.32520803809165955
106,"Q: Which is more probable?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.677035927772522,1.9220741987228394,1.0710842609405518,1.285484790802002
107,"Q: Which is more probable?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.7480255365371704,1.766939640045166,1.2166211605072021,1.2162935733795166
108,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is nosy.
A:",0.29790663719177246,0.09615525603294373,0.3223046064376831,0.33004623651504517
109,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist.
2. Michael is a journalist and is curious.
A:",0.3294999301433563,0.11458077281713486,0.28153935074806213,0.31816932559013367
110,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist and is nosy.
2. Michael is a journalist.
A:",1.3344978094100952,2.2627170085906982,1.3065214157104492,1.3134289979934692
111,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a journalist and is curious.
2. Michael is a journalist.
A:",1.278122901916504,2.04748797416687,1.4317295551300049,1.2700204849243164
112,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:",0.2832936942577362,0.1509198397397995,0.298313707113266,0.3938736617565155
113,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:",0.22408658266067505,0.1474076211452484,0.28899943828582764,0.3875960409641266
114,"Q: Which is more likely?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:",1.3862489461898804,1.8210867643356323,1.3694318532943726,1.1375758647918701
115,"Q: Which is more likely?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:",1.5193017721176147,1.8823697566986084,1.3822269439697266,1.1305897235870361
116,"Question: Which is more likely?
A. Michael is a librarian.
B. Michael is a librarian and is quiet.
Answer:",1.5144875049591064,1.072804570198059,1.2913810014724731,0.3855169415473938
117,"Question: Which is more likely?
A. Michael is a librarian.
B. Michael is a librarian and is shy.
Answer:",1.5336154699325562,1.0375769138336182,1.2594581842422485,0.40522658824920654
118,"Question: Which is more likely?
A. Michael is a librarian and is quiet.
B. Michael is a librarian.
Answer:",0.2793665826320648,0.367159366607666,0.35357579588890076,1.2298717498779297
119,"Question: Which is more likely?
A. Michael is a librarian and is shy.
B. Michael is a librarian.
Answer:",0.2897990643978119,0.4048917889595032,0.3329068720340729,1.204725742340088
120,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and Michael is quiet.
A:",0.2919387221336365,0.1423124372959137,0.31090959906578064,0.4007274806499481
121,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and Michael is shy.
A:",0.2252642810344696,0.13568121194839478,0.2939414381980896,0.39863115549087524
122,"Q: Which is more likely?
1. Michael is a librarian and Michael is quiet.
2. Michael is a librarian.
A:",1.2639304399490356,1.804272174835205,1.2880029678344727,1.117518663406372
123,"Q: Which is more likely?
1. Michael is a librarian and Michael is shy.
2. Michael is a librarian.
A:",1.4137736558914185,1.8897852897644043,1.3243331909179688,1.1098220348358154
124,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is quiet and is a librarian.
A:",0.28301671147346497,0.13228824734687805,0.2643411457538605,0.38603949546813965
125,"Q: Which is more likely?
1. Michael is a librarian.
2. Michael is shy and is a librarian.
A:",0.23131926357746124,0.13071313500404358,0.25939151644706726,0.38490715622901917
126,"Q: Which is more likely?
1. Michael is quiet and is a librarian.
2. Michael is a librarian.
A:",1.3740154504776,1.8046765327453613,1.4230948686599731,1.1426409482955933
127,"Q: Which is more likely?
1. Michael is shy and is a librarian.
2. Michael is a librarian.
A:",1.456484079360962,1.8750979900360107,1.4241430759429932,1.1478742361068726
128,"Q: Which is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:",0.26747968792915344,0.12246709316968918,0.2718583345413208,0.35578101873397827
129,"Q: Which is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:",0.21895186603069305,0.11999121308326721,0.2607157528400421,0.3510339558124542
130,"Q: Which is more likely to be true?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:",1.4601974487304688,2.01509165763855,1.4366049766540527,1.2369873523712158
131,"Q: Which is more likely to be true?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:",1.554688572883606,2.0694870948791504,1.4635322093963623,1.2359912395477295
132,"Q: Which is more probable?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:",0.27040940523147583,0.14448048174381256,0.2906714081764221,0.39028552174568176
133,"Q: Which is more probable?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:",0.219644695520401,0.14194686710834503,0.28611087799072266,0.38421541452407837
134,"Q: Which is more probable?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:",1.3998290300369263,1.8153899908065796,1.3996660709381104,1.1452507972717285
135,"Q: Which is more probable?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:",1.5504906177520752,1.9083077907562256,1.4117305278778076,1.1415915489196777
136,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:",0.3750987648963928,0.09680299460887909,0.22520336508750916,0.37149256467819214
137,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:",0.32477959990501404,0.0911434069275856,0.21569092571735382,0.37305769324302673
138,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:",1.1684801578521729,2.27152156829834,1.61014986038208,1.208800196647644
139,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:",1.2488768100738525,2.358452320098877,1.6364666223526,1.2029848098754883
140,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:",0.22302024066448212,0.17977900803089142,0.29219135642051697,0.43286630511283875
141,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:",0.2542625069618225,0.1752944141626358,0.30858075618743896,0.4531736671924591
142,"Q: Which is more likely?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:",1.5669031143188477,1.7052510976791382,1.4125498533248901,0.9962784051895142
143,"Q: Which is more likely?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:",1.4553451538085938,1.6759746074676514,1.3213722705841064,1.0068786144256592
144,"Question: Which is more likely?
A. Michael is a nurse.
B. Michael is a nurse and is caring.
Answer:",1.5283315181732178,0.9664163589477539,0.9939892292022705,0.43261703848838806
145,"Question: Which is more likely?
A. Michael is a nurse.
B. Michael is a nurse and is gentle.
Answer:",1.546298861503601,1.0108063220977783,0.9710404276847839,0.42554473876953125
146,"Question: Which is more likely?
A. Michael is a nurse and is caring.
B. Michael is a nurse.
Answer:",0.2473393827676773,0.43796074390411377,0.48107898235321045,1.0954196453094482
147,"Question: Which is more likely?
A. Michael is a nurse and is gentle.
B. Michael is a nurse.
Answer:",0.26641756296157837,0.433139830827713,0.4451405107975006,1.105173110961914
148,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and Michael is caring.
A:",0.23472101986408234,0.17603254318237305,0.288750559091568,0.4348643720149994
149,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and Michael is gentle.
A:",0.2731574773788452,0.16718284785747528,0.3211187422275543,0.45810994505882263
150,"Q: Which is more likely?
1. Michael is a nurse and Michael is caring.
2. Michael is a nurse.
A:",1.37039315700531,1.7133358716964722,1.3587605953216553,0.9866236448287964
151,"Q: Which is more likely?
1. Michael is a nurse and Michael is gentle.
2. Michael is a nurse.
A:",1.2591112852096558,1.709637999534607,1.2387207746505737,0.9928747415542603
152,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is caring and is a nurse.
A:",0.23639675974845886,0.1685486137866974,0.27470242977142334,0.4262961149215698
153,"Q: Which is more likely?
1. Michael is a nurse.
2. Michael is gentle and is a nurse.
A:",0.2666151821613312,0.17826533317565918,0.3007148504257202,0.4448775053024292
154,"Q: Which is more likely?
1. Michael is caring and is a nurse.
2. Michael is a nurse.
A:",1.5472708940505981,1.7556713819503784,1.4127519130706787,1.0439465045928955
155,"Q: Which is more likely?
1. Michael is gentle and is a nurse.
2. Michael is a nurse.
A:",1.331769585609436,1.6328775882720947,1.3333977460861206,1.055281639099121
156,"Q: Which is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:",0.20807643234729767,0.14431993663311005,0.2723017632961273,0.38856780529022217
157,"Q: Which is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:",0.2377375215291977,0.14119234681129456,0.28004878759384155,0.4148707091808319
158,"Q: Which is more likely to be true?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:",1.650718331336975,1.8900845050811768,1.4545025825500488,1.091837763786316
159,"Q: Which is more likely to be true?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:",1.530121088027954,1.8745965957641602,1.3953757286071777,1.0935213565826416
160,"Q: Which is more probable?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:",0.2108703851699829,0.16697697341442108,0.282480388879776,0.42364421486854553
161,"Q: Which is more probable?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:",0.24669146537780762,0.1662949174642563,0.30041778087615967,0.4381729066371918
162,"Q: Which is more probable?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:",1.6090434789657593,1.75600266456604,1.4555201530456543,1.015002965927124
163,"Q: Which is more probable?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:",1.4845472574234009,1.6671345233917236,1.3556387424468994,1.0418121814727783
164,"Q: Which of 1 and 2 is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:",0.32031047344207764,0.12025824934244156,0.21886155009269714,0.4067387282848358
