text,gpt2,gpt2-medium,gpt2-large
"Q: Is this a valid syllogism?
All adults are in a rush.
All adults late.
Therefore adults late because they are in a rush.
A:",0.9242441654205322,1.0422565937042236,0.7732552289962769
"Q: Is this a valid syllogism?
All adults are conscientious.
All adults arrive on time.
Therefore adults arrive on time because they are conscientious.
A:",0.8014640808105469,0.8510302901268005,0.7644322514533997
"Q: Is this a valid syllogism?
All humans are ambitious.
All humans study hard.
Therefore humans study hard because they are ambitious.
A:",1.0451332330703735,0.7735973596572876,1.01496160030365
"Q: Is this a valid syllogism?
All humans are friendly.
All humans smile.
Therefore humans smile because they are friendly.
A:",0.9372023344039917,0.8428277373313904,0.85212641954422
"Q: Is this a valid syllogism?
All humans are angry.
All humans frown.
Therefore humans frown because they are angry.
A:",0.8240792751312256,0.861140787601471,0.8077691197395325
"Q: Is this a valid syllogism?
All humans are brave.
All humans face their fears.
Therefore humans face their fears because they are brave.
A:",1.1102824211120605,0.5813493728637695,0.8406646251678467
"Q: Is this a valid syllogism?
All humans are scared.
All humans hide.
Therefore humans hide because they are scared.
A:",0.8976982235908508,0.6613438725471497,0.6346481442451477
"Q: Is this a valid syllogism?
All humans are smart.
All humans have good ideas.
Therefore humans have good ideas because they are smart.
A:",0.8971288800239563,0.5589460134506226,0.742245614528656
"Q: Is this a valid syllogism?
All humans are lazy.
All humans do nothing.
Therefore humans do nothing because they are lazy.
A:",0.699330747127533,0.7131569981575012,0.6462130546569824
"Q: Is this a valid syllogism?
All humans are busy.
All humans have no time.
Therefore humans have no time because they are busy.
A:",0.8370441794395447,0.8590721487998962,0.7446082234382629
"Q: Is this a valid syllogism?
All humans are in a rush.
All humans late.
Therefore humans late because they are in a rush.
A:",0.9385859370231628,0.8571912050247192,0.6973068714141846
"Q: Is this a valid syllogism?
All humans are conscientious.
All humans arrive on time.
Therefore humans arrive on time because they are conscientious.
A:",0.8184043169021606,0.6702525615692139,0.6963152885437012
"Q: Is this a valid syllogism?
All students are ambitious.
All students study hard.
Therefore students study hard because they are ambitious.
A:",1.041367769241333,1.0213088989257812,1.2573049068450928
"Q: Is this a valid syllogism?
All students are friendly.
All students smile.
Therefore students smile because they are friendly.
A:",0.9612104296684265,1.263838768005371,1.1139307022094727
"Q: Is this a valid syllogism?
All students are angry.
All students frown.
Therefore students frown because they are angry.
A:",0.7963012456893921,1.074286699295044,0.8495779633522034
"Q: Is this a valid syllogism?
All students are brave.
All students face their fears.
Therefore students face their fears because they are brave.
A:",1.0267751216888428,0.7349799275398254,0.9981152415275574
"Q: Is this a valid syllogism?
All students are scared.
All students hide.
Therefore students hide because they are scared.
A:",0.8486018180847168,0.9315601587295532,0.8273588418960571
"Q: Is this a valid syllogism?
All students are smart.
All students have good ideas.
Therefore students have good ideas because they are smart.
A:",0.8677548170089722,0.757307231426239,0.933296799659729
"Q: Is this a valid syllogism?
All students are lazy.
All students do nothing.
Therefore students do nothing because they are lazy.
A:",0.6351277232170105,0.8609645962715149,0.7156156301498413
"Q: Is this a valid syllogism?
All students are busy.
All students have no time.
Therefore students have no time because they are busy.
A:",0.787936270236969,1.1389861106872559,0.9203181266784668
"Q: Is this a valid syllogism?
All students are in a rush.
All students late.
Therefore students late because they are in a rush.
A:",0.8767150044441223,1.1476867198944092,0.8142603635787964
"Q: Is this a valid syllogism?
All students are conscientious.
All students arrive on time.
Therefore students arrive on time because they are conscientious.
A:",0.7931554913520813,1.0617284774780273,0.9403879642486572
"Q: Is this a valid syllogism?
All boys are ambitious.
All boys study hard.
Therefore boys study hard because they are ambitious.
A:",1.1015737056732178,0.9114594459533691,0.9879980087280273
"Q: Is this a valid syllogism?
All boys are friendly.
All boys smile.
Therefore boys smile because they are friendly.
A:",1.0071110725402832,1.0108730792999268,0.8082759976387024
"Q: Is this a valid syllogism?
All boys are angry.
All boys frown.
Therefore boys frown because they are angry.
A:",0.8851322531700134,0.9296748042106628,0.7860045433044434
"Q: Is this a valid syllogism?
All boys are brave.
All boys face their fears.
Therefore boys face their fears because they are brave.
A:",1.137596607208252,0.6468251347541809,0.8695573210716248
"Q: Is this a valid syllogism?
All boys are scared.
All boys hide.
Therefore boys hide because they are scared.
A:",0.9812921285629272,0.7788364291191101,0.7450097799301147
"Q: Is this a valid syllogism?
All boys are smart.
All boys have good ideas.
Therefore boys have good ideas because they are smart.
A:",0.9355788826942444,0.6561386585235596,0.726354718208313
"Q: Is this a valid syllogism?
All boys are lazy.
All boys do nothing.
Therefore boys do nothing because they are lazy.
A:",0.7414879202842712,0.7677026987075806,0.6576716303825378
"Q: Is this a valid syllogism?
All boys are busy.
All boys have no time.
Therefore boys have no time because they are busy.
A:",0.8968758583068848,0.955857515335083,0.7692350149154663
"Q: Is this a valid syllogism?
All boys are in a rush.
All boys late.
Therefore boys late because they are in a rush.
A:",0.9422317743301392,0.9538676142692566,0.7012939453125
"Q: Is this a valid syllogism?
All boys are conscientious.
All boys arrive on time.
Therefore boys arrive on time because they are conscientious.
A:",0.884469211101532,0.861951470375061,0.7344622611999512
"Q: Is this a valid syllogism?
All girls are ambitious.
All girls study hard.
Therefore girls study hard because they are ambitious.
A:",1.0491145849227905,0.8543219566345215,0.979549765586853
"Q: Is this a valid syllogism?
All girls are friendly.
All girls smile.
Therefore girls smile because they are friendly.
A:",0.9650313854217529,0.9491655826568604,0.9096775650978088
"Q: Is this a valid syllogism?
All girls are angry.
All girls frown.
Therefore girls frown because they are angry.
A:",0.8719391226768494,0.8922209143638611,0.8204008936882019
"Q: Is this a valid syllogism?
All girls are brave.
All girls face their fears.
Therefore girls face their fears because they are brave.
A:",1.0819679498672485,0.6219910383224487,0.9584870338439941
"Q: Is this a valid syllogism?
All girls are scared.
All girls hide.
Therefore girls hide because they are scared.
A:",0.9363950490951538,0.7321641445159912,0.8056654334068298
"Q: Is this a valid syllogism?
All girls are smart.
All girls have good ideas.
Therefore girls have good ideas because they are smart.
A:",0.8848455548286438,0.6234833598136902,0.7886862754821777
"Q: Is this a valid syllogism?
All girls are lazy.
All girls do nothing.
Therefore girls do nothing because they are lazy.
A:",0.7175857424736023,0.7116020321846008,0.6919505596160889
"Q: Is this a valid syllogism?
All girls are busy.
All girls have no time.
Therefore girls have no time because they are busy.
A:",0.8534457087516785,0.9124818444252014,0.8628044724464417
"Q: Is this a valid syllogism?
All girls are in a rush.
All girls late.
Therefore girls late because they are in a rush.
A:",0.9213386178016663,0.9041041731834412,0.7668168544769287
"Q: Is this a valid syllogism?
All girls are conscientious.
All girls arrive on time.
Therefore girls arrive on time because they are conscientious.
A:",0.8564798831939697,0.8631331324577332,0.8211003541946411
"Q: Is this a valid syllogism?
All people are ambitious.
All people study hard.
Therefore people study hard because they are ambitious.
A:",0.9682934284210205,0.756489098072052,1.0919075012207031
"Q: Is this a valid syllogism?
All people are friendly.
All people smile.
Therefore people smile because they are friendly.
A:",0.8532179594039917,0.8746941089630127,0.9457724690437317
"Q: Is this a valid syllogism?
All people are angry.
All people frown.
Therefore people frown because they are angry.
A:",0.7278478145599365,0.8168618083000183,0.869646430015564
"Q: Is this a valid syllogism?
All people are brave.
All people face their fears.
Therefore people face their fears because they are brave.
A:",0.981473445892334,0.5218440294265747,0.9124578237533569
"Q: Is this a valid syllogism?
All people are scared.
All people hide.
Therefore people hide because they are scared.
A:",0.7794227004051208,0.61281818151474,0.7807737588882446
"Q: Is this a valid syllogism?
All people are smart.
All people have good ideas.
Therefore people have good ideas because they are smart.
A:",0.7638657093048096,0.5278068780899048,0.7728896737098694
"Q: Is this a valid syllogism?
All people are lazy.
All people do nothing.
Therefore people do nothing because they are lazy.
A:",0.5866341590881348,0.6022651195526123,0.6931028366088867
"Q: Is this a valid syllogism?
All people are busy.
All people have no time.
Therefore people have no time because they are busy.
A:",0.7482597231864929,0.8329755067825317,0.7896403074264526
"Q: Is this a valid syllogism?
All people are in a rush.
All people late.
Therefore people late because they are in a rush.
A:",0.8106425404548645,0.8251761794090271,0.7213089466094971
"Q: Is this a valid syllogism?
All people are conscientious.
All people arrive on time.
Therefore people arrive on time because they are conscientious.
A:",0.709258496761322,0.7414958477020264,0.7654168605804443
"Q: Is this a valid syllogism?
All men are ambitious.
Men study hard.
Therefore men study hard because they are ambitious.
A:",1.069079041481018,0.7423750758171082,1.0085318088531494
"Q: Is this a valid syllogism?
All men are friendly.
Men smile.
Therefore men smile because they are friendly.
A:",0.9785280227661133,0.8123726844787598,0.8696608543395996
"Q: Is this a valid syllogism?
All men are angry.
Men frown.
Therefore men frown because they are angry.
A:",0.8689945340156555,0.8267717361450195,0.9161732196807861
"Q: Is this a valid syllogism?
All men are brave.
Men face their fears.
Therefore men face their fears because they are brave.
A:",1.1210949420928955,0.6239294409751892,0.9092805981636047
"Q: Is this a valid syllogism?
All men are scared.
Men hide.
Therefore men hide because they are scared.
A:",0.9450557231903076,0.6288160085678101,0.7093168497085571
"Q: Is this a valid syllogism?
All men are smart.
Men have good ideas.
Therefore men have good ideas because they are smart.
A:",0.8940233588218689,0.49457040429115295,0.794184148311615
"Q: Is this a valid syllogism?
All men are lazy.
Men do nothing.
Therefore men do nothing because they are lazy.
A:",0.719595730304718,0.6186971664428711,0.7252906560897827
"Q: Is this a valid syllogism?
All men are busy.
Men have no time.
Therefore men have no time because they are busy.
A:",0.8706523776054382,0.8053315281867981,0.767686128616333
"Q: Is this a valid syllogism?
All men are in a rush.
Men late.
Therefore men late because they are in a rush.
A:",0.9663165211677551,0.761040985584259,0.637574315071106
"Q: Is this a valid syllogism?
All men are conscientious.
Men arrive on time.
Therefore men arrive on time because they are conscientious.
A:",0.8229405879974365,0.6967241764068604,0.7135069370269775
"Q: Is this a valid syllogism?
All women are ambitious.
Women study hard.
Therefore women study hard because they are ambitious.
A:",1.142609715461731,0.7308499813079834,1.0720279216766357
"Q: Is this a valid syllogism?
All women are friendly.
Women smile.
Therefore women smile because they are friendly.
A:",1.07333242893219,0.7939661741256714,0.9850847721099854
"Q: Is this a valid syllogism?
All women are angry.
Women frown.
Therefore women frown because they are angry.
A:",0.929582417011261,0.7813157439231873,0.9619975090026855
"Q: Is this a valid syllogism?
All women are brave.
Women face their fears.
Therefore women face their fears because they are brave.
A:",1.1958105564117432,0.5788844227790833,1.073379397392273
"Q: Is this a valid syllogism?
All women are scared.
Women hide.
Therefore women hide because they are scared.
A:",1.0321402549743652,0.6444589495658875,0.8277280926704407
"Q: Is this a valid syllogism?
All women are smart.
Women have good ideas.
Therefore women have good ideas because they are smart.
A:",0.95941162109375,0.5087692141532898,0.8497095704078674
"Q: Is this a valid syllogism?
All women are lazy.
Women do nothing.
Therefore women do nothing because they are lazy.
A:",0.761805534362793,0.6094551682472229,0.8105292320251465
"Q: Is this a valid syllogism?
All women are busy.
Women have no time.
Therefore women have no time because they are busy.
A:",0.9258003830909729,0.7918610572814941,0.9339288473129272
"Q: Is this a valid syllogism?
All women are in a rush.
Women late.
Therefore women late because they are in a rush.
A:",1.0239176750183105,0.7335512638092041,0.8349521160125732
"Q: Is this a valid syllogism?
All women are conscientious.
Women arrive on time.
Therefore women arrive on time because they are conscientious.
A:",0.9037773013114929,0.6995073556900024,0.8461019396781921
"Q: Is this a valid syllogism?
All children are ambitious.
Children study hard.
Therefore children study hard because they are ambitious.
A:",1.176890254020691,0.9664866924285889,1.0992586612701416
"Q: Is this a valid syllogism?
All children are friendly.
Children smile.
Therefore children smile because they are friendly.
A:",1.0908241271972656,1.1233282089233398,1.0041306018829346
"Q: Is this a valid syllogism?
All children are angry.
Children frown.
Therefore children frown because they are angry.
A:",0.9372209310531616,1.0901353359222412,0.9075740575790405
"Q: Is this a valid syllogism?
All children are brave.
Children face their fears.
Therefore children face their fears because they are brave.
A:",1.2110810279846191,0.7769225835800171,0.9940848350524902
"Q: Is this a valid syllogism?
All children are scared.
Children hide.
Therefore children hide because they are scared.
A:",1.062577247619629,0.9885098934173584,0.8812670707702637
"Q: Is this a valid syllogism?
All children are smart.
Children have good ideas.
Therefore children have good ideas because they are smart.
A:",1.0231941938400269,0.7107788324356079,0.857505202293396
"Q: Is this a valid syllogism?
All children are lazy.
Children do nothing.
Therefore children do nothing because they are lazy.
A:",0.7792244553565979,0.8648191690444946,0.7471338510513306
"Q: Is this a valid syllogism?
All children are busy.
Children have no time.
Therefore children have no time because they are busy.
A:",0.9661651849746704,1.1260380744934082,0.8898277282714844
"Q: Is this a valid syllogism?
All children are in a rush.
Children late.
Therefore children late because they are in a rush.
A:",1.0494714975357056,1.0765385627746582,0.7759799361228943
"Q: Is this a valid syllogism?
All children are conscientious.
Children arrive on time.
Therefore children arrive on time because they are conscientious.
A:",0.8979153037071228,0.8936898112297058,0.7812904119491577
"Q: Is this a valid syllogism?
All teenagers are ambitious.
Teenagers study hard.
Therefore teenagers study hard because they are ambitious.
A:",1.2416051626205444,0.9248977899551392,0.9458319544792175
"Q: Is this a valid syllogism?
All teenagers are friendly.
Teenagers smile.
Therefore teenagers smile because they are friendly.
A:",1.1337642669677734,1.026500940322876,0.9022698998451233
"Q: Is this a valid syllogism?
All teenagers are angry.
Teenagers frown.
Therefore teenagers frown because they are angry.
A:",0.9743999242782593,1.0090395212173462,0.8028192520141602
"Q: Is this a valid syllogism?
All teenagers are brave.
Teenagers face their fears.
Therefore teenagers face their fears because they are brave.
A:",1.223778486251831,0.7452733516693115,0.9176721572875977
"Q: Is this a valid syllogism?
All teenagers are scared.
Teenagers hide.
Therefore teenagers hide because they are scared.
A:",1.0500764846801758,0.8481566905975342,0.7941679954528809
"Q: Is this a valid syllogism?
All teenagers are smart.
Teenagers have good ideas.
Therefore teenagers have good ideas because they are smart.
A:",1.0438079833984375,0.7041630148887634,0.7502459287643433
"Q: Is this a valid syllogism?
All teenagers are lazy.
Teenagers do nothing.
Therefore teenagers do nothing because they are lazy.
A:",0.7540139555931091,0.7274296879768372,0.7121703028678894
"Q: Is this a valid syllogism?
All teenagers are busy.
Teenagers have no time.
Therefore teenagers have no time because they are busy.
A:",0.9921544790267944,1.0197278261184692,0.8844866156578064
"Q: Is this a valid syllogism?
All teenagers are in a rush.
Teenagers late.
Therefore teenagers late because they are in a rush.
A:",1.0064526796340942,1.0351388454437256,0.7645622491836548
"Q: Is this a valid syllogism?
All teenagers are conscientious.
Teenagers arrive on time.
Therefore teenagers arrive on time because they are conscientious.
A:",0.9649369716644287,0.8749610185623169,0.7942448258399963
"Q: Is this a valid syllogism?
All adults are ambitious.
Adults study hard.
Therefore adults study hard because they are ambitious.
A:",1.2315568923950195,0.9505503177642822,1.1395463943481445
"Q: Is this a valid syllogism?
All adults are friendly.
Adults smile.
Therefore adults smile because they are friendly.
A:",1.076196551322937,1.088515281677246,0.969983696937561
"Q: Is this a valid syllogism?
All adults are angry.
Adults frown.
Therefore adults frown because they are angry.
A:",0.9222298860549927,1.0064526796340942,0.870280921459198
"Q: Is this a valid syllogism?
All adults are brave.
Adults face their fears.
Therefore adults face their fears because they are brave.
A:",1.1989099979400635,0.7705519795417786,0.8931201100349426
"Q: Is this a valid syllogism?
All adults are scared.
Adults hide.
Therefore adults hide because they are scared.
A:",1.0239763259887695,0.8421761989593506,0.7980734705924988
"Q: Is this a valid syllogism?
All adults are smart.
Adults have good ideas.
Therefore adults have good ideas because they are smart.
A:",0.9806817770004272,0.702914297580719,0.7814306020736694
"Q: Is this a valid syllogism?
All adults are lazy.
Adults do nothing.
Therefore adults do nothing because they are lazy.
A:",0.7200185656547546,0.7985064387321472,0.7712879776954651
"Q: Is this a valid syllogism?
All adults are busy.
Adults have no time.
Therefore adults have no time because they are busy.
A:",0.9051123857498169,1.0470733642578125,0.8891619443893433
"Q: Is this a valid syllogism?
All adults are in a rush.
Adults late.
Therefore adults late because they are in a rush.
A:",1.0351977348327637,1.0306674242019653,0.8525328636169434
"Q: Is this a valid syllogism?
All adults are conscientious.
Adults arrive on time.
Therefore adults arrive on time because they are conscientious.
A:",0.8735826015472412,0.8585708737373352,0.8240479826927185
"Q: Is this a valid syllogism?
All humans are ambitious.
Humans study hard.
Therefore humans study hard because they are ambitious.
A:",0.9844239950180054,0.7634093761444092,1.026706576347351
"Q: Is this a valid syllogism?
All humans are friendly.
Humans smile.
Therefore humans smile because they are friendly.
A:",0.8749343752861023,0.8108035922050476,0.8563223481178284
"Q: Is this a valid syllogism?
All humans are angry.
Humans frown.
Therefore humans frown because they are angry.
A:",0.7805631756782532,0.854751467704773,0.8129159808158875
"Q: Is this a valid syllogism?
All humans are brave.
Humans face their fears.
Therefore humans face their fears because they are brave.
A:",1.0387928485870361,0.5809525847434998,0.8254580497741699
"Q: Is this a valid syllogism?
All humans are scared.
Humans hide.
Therefore humans hide because they are scared.
A:",0.8474239706993103,0.6433144211769104,0.7180285453796387
"Q: Is this a valid syllogism?
All humans are smart.
Humans have good ideas.
Therefore humans have good ideas because they are smart.
A:",0.8671441674232483,0.5604305863380432,0.7426029443740845
"Q: Is this a valid syllogism?
All humans are lazy.
Humans do nothing.
Therefore humans do nothing because they are lazy.
A:",0.6385776996612549,0.6796289682388306,0.6663066148757935
"Q: Is this a valid syllogism?
All humans are busy.
Humans have no time.
Therefore humans have no time because they are busy.
A:",0.785127580165863,0.8366808295249939,0.7743727564811707
"Q: Is this a valid syllogism?
All humans are in a rush.
Humans late.
Therefore humans late because they are in a rush.
A:",0.9231769442558289,0.8056184649467468,0.7460783123970032
"Q: Is this a valid syllogism?
All humans are conscientious.
Humans arrive on time.
Therefore humans arrive on time because they are conscientious.
A:",0.7784814834594727,0.6545762419700623,0.7485372424125671
"Q: Is this a valid syllogism?
All students are ambitious.
Students study hard.
Therefore students study hard because they are ambitious.
A:",1.10076904296875,1.0367236137390137,1.29457426071167
"Q: Is this a valid syllogism?
All students are friendly.
Students smile.
Therefore students smile because they are friendly.
A:",1.0221096277236938,1.251204490661621,1.163070797920227
"Q: Is this a valid syllogism?
All students are angry.
Students frown.
Therefore students frown because they are angry.
A:",0.8411169052124023,1.1244611740112305,0.854749858379364
"Q: Is this a valid syllogism?
All students are brave.
Students face their fears.
Therefore students face their fears because they are brave.
A:",1.0805058479309082,0.7725704312324524,1.0192170143127441
"Q: Is this a valid syllogism?
All students are scared.
Students hide.
Therefore students hide because they are scared.
A:",0.8834484219551086,0.9299333691596985,0.8355210423469543
"Q: Is this a valid syllogism?
All students are smart.
Students have good ideas.
Therefore students have good ideas because they are smart.
A:",0.9035321474075317,0.7831206917762756,0.9731316566467285
"Q: Is this a valid syllogism?
All students are lazy.
Students do nothing.
Therefore students do nothing because they are lazy.
A:",0.6529285311698914,0.8677724599838257,0.7753127813339233
"Q: Is this a valid syllogism?
All students are busy.
Students have no time.
Therefore students have no time because they are busy.
A:",0.8242677450180054,1.1331124305725098,0.9715263843536377
"Q: Is this a valid syllogism?
All students are in a rush.
Students late.
Therefore students late because they are in a rush.
A:",0.9134775400161743,1.1091573238372803,0.8189502358436584
"Q: Is this a valid syllogism?
All students are conscientious.
Students arrive on time.
Therefore students arrive on time because they are conscientious.
A:",0.8261967301368713,1.047033667564392,0.9505404233932495
"Q: Is this a valid syllogism?
All boys are ambitious.
Boys study hard.
Therefore boys study hard because they are ambitious.
A:",1.1340643167495728,0.9385859370231628,0.9780025482177734
"Q: Is this a valid syllogism?
All boys are friendly.
Boys smile.
Therefore boys smile because they are friendly.
A:",1.0153045654296875,1.0321109294891357,0.7906613349914551
"Q: Is this a valid syllogism?
All boys are angry.
Boys frown.
Therefore boys frown because they are angry.
A:",0.8857507705688477,1.0087388753890991,0.7702630758285522
"Q: Is this a valid syllogism?
All boys are brave.
Boys face their fears.
Therefore boys face their fears because they are brave.
A:",1.1361664533615112,0.6907696723937988,0.8371356129646301
"Q: Is this a valid syllogism?
All boys are scared.
Boys hide.
Therefore boys hide because they are scared.
A:",0.9856477975845337,0.8065810799598694,0.728026807308197
"Q: Is this a valid syllogism?
All boys are smart.
Boys have good ideas.
Therefore boys have good ideas because they are smart.
A:",0.9294623732566833,0.6965556740760803,0.7240153551101685
"Q: Is this a valid syllogism?
All boys are lazy.
Boys do nothing.
Therefore boys do nothing because they are lazy.
A:",0.7231087684631348,0.7718151211738586,0.6778385639190674
