index,estimate
1266,0.8864962
1267,5.819059
1268,0.30990186
1269,10.358864
1270,0.9040536
1271,1.6095709
1272,1.4677721
1273,3.940620283
1274,1.1538397
1275,0.20031491
1276,0.63735545
1277,1.2224307
1278,0.95317984
1279,3.179723788
1280,3.5170863
1281,0.7762503
1282,3.5961009770000003
1283,4.1762276
1284,2.391935124
1285,2.2480622500000003
1286,4.429806
1287,0.16230513
1288,3.5582159
1289,4.0019145
1290,0.80480024994
1291,1.1658168
1292,0.77880317
1293,1.4528252
1294,1.463124
1295,0.40392646
1296,0.14151499
1297,2.0258327
1298,3.6999614
1299,1.92884
1300,2.1465673
1301,3.3768484
1302,6.11219586
1303,2.977982
1304,5.4817433
1305,3.4593573
1306,4.3246427
1307,0.42178658
1308,3.1989157
1309,2.494827
1310,1.4759701029
1311,2.7234437
1312,1.3654717
1313,1.8534634
1314,1.3117974
1315,1.6119620717
1316,0.14864247
1317,0.7672318668
1318,2.1211076
1319,4.7838006
1320,2.4076064
1321,1.3008925
1322,3.0671468
1323,3.7041342
1324,1.5290483
1325,2.6688993
1326,3.6096523
1327,0.2839904
1328,0.8231049
1329,1.0490181
1330,0.11605184
1331,0.76400909323
1332,3.6181898
1333,2.4854774
1334,0.856933447
1335,2.157639474
1336,1.1610024
1337,2.7245288
1338,0.51082015
1339,6.909169
1340,4.345717
1341,1.1502483
1342,4.420173
1343,1.4479939
1344,0.20911601
1345,3.6111617
1346,6.998326
1347,0.4844951
1348,4.905275
1349,4.0463414
1350,0.3193443
1351,9.50705
1352,7.52559
1353,0.9468322650000001
1354,0.3054822581
1355,1.812280515
1356,1.3878938
1357,0.4564242
1358,1.3180234
1359,1.9704645701
1360,3.589971
1361,1.2103256716
1362,1.1415975
1363,0.146292325
1364,1.3891038
1365,0.6518825502999999
1366,0.1555723
1367,3.5765364690999997
1368,6.8854947
1369,0.8050373
1370,1.060984
1371,9.003296
1372,2.2033393
1373,1.2605274
1374,0.48055527
1375,2.7955828
1376,1.9463258
1377,0.13249423
1378,0.218156929
1379,0.33984736
1380,2.55825
1381,2.191225
1382,1.267212
1383,0.36925504
1384,1.2619935
1385,2.166894
1386,3.0668132
1387,3.5629559
1388,1.2582855
1389,5.623172
1390,1.4469846
1391,1.9841632
1392,2.4935899
1393,2.790104
1394,3.34539972508
1395,2.4746035600000003
1396,1.3026596
1397,5.826493
1398,4.989312
1399,2.7589607
1400,1.84021308963
1401,4.5734878
1402,0.26826206514
1403,3.087531
1404,3.2204103
1405,0.93070346
1406,0.15300833900000002
1407,4.0271244
1408,3.5064425
1409,1.0644008
1410,0.08633486
1411,1.6468927
1412,1.1502529
1413,0.46768916
1414,1.2615418
1415,5.05439642
1416,0.08310404460000001
1417,3.2954688
1418,0.5535065
1419,2.542516
1420,0.5276138504
1421,1.2843045
1422,2.7319567
1423,1.1716583
1424,2.2785325
1425,1.554337
1426,2.217202
1427,0.13398637
1428,0.37447622
1429,1.801106
1430,1.3965656865
1431,1.2956175
1432,3.1018038
1433,3.03161763722
1434,1.6154856253
1435,1.0581888
1436,2.9414954
1437,3.093367
1438,2.900475726
1439,1.2057196
1440,2.5331545
1441,1.6213744
1442,1.998044
1443,1.1084616
1444,3.310735484
1445,5.4059567
1446,0.34542599
1447,3.1351985
1448,1.0468214746
1449,1.7067529
1450,3.4389038
1451,0.05917206
1452,6.4140835
1453,1.1862152
1454,0.6809155619999999
1455,1.1733868
1456,0.5553100825
1457,2.010053895
1458,0.08514027
1459,4.6258836
1460,1.6724758
1461,0.008584123
1462,0.022967553
1463,0.2011933754
1464,5.4661956
1465,1.594427526
1466,3.678516
1467,1.7439810811
1468,2.5683527
1469,0.7310427
1470,5.4840616099999995
1471,1.7288662
1472,1.674970412
1473,0.49050206
1474,0.6094545
1475,2.733630706
1476,1.5849829
1477,0.29996932
1478,0.35257763
1479,5.11904321
1480,3.5630634
1481,0.5144029
1482,0.5478921
1483,0.15955372
1484,6.076922
1485,1.4932172
1486,3.383339
1487,0.9180501171
1488,0.14378911
1489,1.0810598
1490,0.26831923
1491,0.19968545
1492,1.3508246
1493,0.4901299
1494,1.0736436
1495,0.2914201
1496,5.263103207
1497,1.063155
1498,2.3759897
1499,2.4808877
1500,0.6215845
1501,2.4673457
1502,4.0006766
1503,0.31484532
1504,5.2953205
1505,0.2883329403
1506,3.6937218
1507,0.28065526
1508,3.794581735
1509,0.53651077
1510,0.80271393
1511,1.0552547
1512,2.6270125
1513,0.7182054494
1514,1.8600668
1515,1.8111880543
1516,2.989914108
1517,0.2537998843
1518,0.52528673
1519,2.1210284
1520,0.5588481
1521,1.2478334
1522,1.7031204
1523,0.2856238
1524,1.2990847
1525,0.1333234975
1526,0.6527882813000001
1527,4.5646734
1528,7.8573217
1529,0.5843963
1530,3.4614606
1531,1.9096167
1532,1.7345802
1533,1.3828068
1534,1.0398755
1535,1.7572495
1536,2.2369554
1537,1.38564
1538,2.278398435
1539,2.3169916
1540,4.084046
1541,2.006136
1542,0.028217765
1543,3.1250756
1544,4.16805354
1545,0.5733889
1546,0.08438621
1547,0.62301934
1548,0.401634
1549,5.418587
1550,2.0579274
1551,0.5053625396
1552,0.97027045
1553,2.8208468
1554,0.2012399799
1555,0.1953999
1556,3.9714158
1557,1.2320453
1558,2.3189719
1559,1.867305667
1560,3.842056
1561,0.93150604
1562,1.4490424
1563,0.86762995
1564,1.6155912
1565,0.7480633
1566,1.3736528
1567,5.217437
1568,2.181848
1569,2.5119677
1570,1.9910028
1571,1.58693152
1572,0.91466653
1573,0.98118174
1574,0.493970113
1575,2.0567126
1576,0.7032400985
1577,0.3955198
1578,3.6674361
1579,0.4357269221
1580,3.3413177
1581,2.9237607
1582,1.320867
1583,3.9688218
1584,4.985508
1585,0.1861766449
1586,2.023889
1587,3.52059987
1588,2.02243104
1589,2.4090564287
1590,1.58231
1591,0.090990506
1592,5.221833
1593,1.4226975
1594,0.88847136
1595,1.6849328
1596,3.8443248
1597,5.2514825510000005
1598,1.642652125
1599,0.18002158
1600,0.78990257
1601,0.89021593
1602,0.11457643
1603,7.4318395
1604,8.771647
1605,0.75141208774
1606,1.467872
1607,1.1041992
1608,0.6406932
1609,1.219774
1610,4.6453147
1611,2.22769
1612,0.74769115
1613,0.2644632
1614,0.7090158854499999
1615,0.8876993
1616,1.1171187
1617,7.843057
1618,0.48860264
1619,0.62391907
1620,0.11369578404
1621,1.9552772
1622,4.974373
1623,1.0552347
1624,2.441345815
1625,0.39927664
1626,0.41553354
1627,2.863951
1628,2.7777727
1629,8.520556262
1630,2.4268324
1631,0.46704683
1632,1.3774003
1633,3.024873
1634,3.83119159308
1635,1.1444211
1636,1.029097
1637,0.0931376275
1638,0.116381338
1639,0.22033690026
1640,4.23255464
1641,4.955658148
1642,6.9194345
1643,2.580743
1644,1.9422916
1645,8.334306
1646,2.601062
1647,0.9320788
1648,1.2258047
1649,3.7762969
