index,loss,correct,pred
97,9.413742065429688,0, 1
98,10.310175895690918,0, 1
99,10.773158073425293,0, 1
100,2.059760808944702,0, 1
101,1.8151956796646118,0, 1
102,2.003326654434204,0, 1
103,1.8303769826889038,0, 1
104,1.693656086921692,0, 1
105,1.2197303771972656,1, 10
106,1.7330938577651978,0, 1
107,1.1861770153045654,1, 10
108,3.233124017715454,0, 1
109,3.3517849445343018,0, 1
110,3.254211902618408,0, 1
111,3.201660633087158,0, 1
112,4.53894567489624,0, 1
113,4.40794038772583,0, 1
114,4.972975730895996,0, 1
115,5.044061183929443,0, 1
116,2.943054437637329,0, 1
117,3.4979352951049805,0, 1
118,3.2977840900421143,0, 1
119,3.8865249156951904,0, 1
120,2.4129581451416016,0, 1
121,2.1618685722351074,0, 1
122,2.442929983139038,0, 1
123,2.2966933250427246,0, 1
124,2.28537654876709,0, 1
125,2.144136905670166,0, 1
126,2.407479763031006,0, 1
127,2.213698148727417,0, 1
128,3.8340115547180176,0, 1
129,3.961203098297119,0, 1
130,3.953061819076538,0, 1
131,3.9743566513061523,0, 1
132,5.339090347290039,0, 1
133,4.98795223236084,0, 1
134,6.078141689300537,0, 1
135,5.856435298919678,0, 1
136,4.018606185913086,0, 1
137,4.505560398101807,0, 1
138,4.570359706878662,0, 1
139,4.871840953826904,0, 1
140,2.2226152420043945,0, 1
141,2.07079815864563,0, 1
142,2.3891944885253906,0, 1
143,2.03181529045105,0, 1
144,1.9870450496673584,0, 1
145,1.736450433731079,0, 1
146,2.1178784370422363,0, 1
147,1.6757128238677979,0, 1
148,3.581040859222412,0, 1
149,3.6628267765045166,0, 1
150,3.767671585083008,0, 1
151,3.3739700317382812,0, 1
152,4.829458713531494,0, 1
153,4.461021423339844,0, 1
154,5.72688627243042,0, 1
155,5.003033638000488,0, 1
156,3.803675413131714,0, 1
157,3.9744722843170166,0, 1
158,4.542600154876709,0, 1
159,4.008331775665283,0, 1
160,2.3281965255737305,0, 1
161,2.268998146057129,0, 1
162,2.4652657508850098,0, 1
163,2.38041353225708,0, 1
164,2.2398345470428467,0, 1
165,2.207859992980957,0, 1
166,2.3204703330993652,0, 1
167,2.193403482437134,0, 1
168,3.70688533782959,0, 1
169,3.910029411315918,0, 1
170,3.759613037109375,0, 1
171,3.7548344135284424,0, 1
172,5.472514629364014,0, 1
173,5.507831573486328,0, 1
174,6.383779048919678,0, 1
175,6.317090034484863,0, 1
176,4.3304009437561035,0, 1
177,5.063507556915283,0, 1
178,5.024093151092529,0, 1
179,5.565814018249512,0, 1
180,2.039504051208496,0, 1
181,1.6556347608566284,0, 1
182,1.984667181968689,0, 1
183,1.7302488088607788,0, 1
184,2.1083455085754395,0, 1
185,1.8577919006347656,0, 1
186,2.131220579147339,0, 1
187,1.8039320707321167,0, 1
188,3.643569231033325,0, 1
189,3.471585273742676,0, 1
190,3.6383414268493652,0, 1
191,3.3562536239624023,0, 1
192,4.733204364776611,0, 1
193,4.010262966156006,0, 1
194,5.213219165802002,0, 1
195,4.490007400512695,0, 1
196,3.48624849319458,0, 1
197,3.4468278884887695,0, 1
198,3.8605828285217285,0, 1
199,3.5913543701171875,0, 1
200,2.4918527603149414,0, 1
201,2.117633104324341,0, 1
202,2.583843469619751,0, 1
203,2.223804473876953,0, 1
204,2.3393936157226562,0, 1
205,1.9745122194290161,0, 1
206,2.377880811691284,0, 1
207,1.9913514852523804,0, 1
208,4.118432521820068,0, 1
209,3.857543706893921,0, 1
210,4.2259416580200195,0, 1
211,3.938814640045166,0, 1
212,5.664884567260742,0, 1
213,4.757674694061279,0, 1
214,6.514984130859375,0, 1
215,5.704049110412598,0, 1
216,3.973811388015747,0, 1
217,3.6087493896484375,0, 1
218,4.751932621002197,0, 1
219,4.110279560089111,0, 1
220,4.848920822143555,0, 5
221,4.526211738586426,0, 5
222,4.554125785827637,0, 5
223,4.442330360412598,0, 5
224,6.859323978424072,0, 10
225,6.424564361572266,0, 10
226,8.640909194946289,0, 1
227,7.008099555969238,0, 10
228,7.320557594299316,0, 1
229,6.067685127258301,0, 10
230,7.615100383758545,0, 1
231,6.315147399902344,0, 10
232,9.409152030944824,0, 1
233,8.973095893859863,0, 1
234,9.713515281677246,0, 1
235,10.179411888122559,0, 1
236,9.350446701049805,0, 1
237,8.793757438659668,0, 1
238,9.614492416381836,0, 1
239,10.032938003540039,0, 1
240,2.189845561981201,0, 1
241,1.852097749710083,0, 1
242,2.1250834465026855,0, 1
243,1.9633522033691406,0, 1
244,1.9095878601074219,0, 1
245,1.6413943767547607,0, 1
246,1.815320372581482,0, 1
247,1.732521414756775,0, 1
248,3.5001890659332275,0, 1
249,3.471616744995117,0, 1
250,3.4960412979125977,0, 1
251,3.5268850326538086,0, 1
252,4.81607723236084,0, 1
253,4.0896382331848145,0, 1
254,5.482892036437988,0, 1
255,5.172154426574707,0, 1
256,3.386808395385742,0, 1
257,3.242281675338745,0, 1
258,3.939361572265625,0, 1
259,3.872704029083252,0, 1
260,2.2120742797851562,0, 1
261,2.0449464321136475,0, 1
262,2.216187000274658,0, 1
263,2.0500078201293945,0, 1
264,2.069979190826416,0, 1
265,1.9346199035644531,0, 1
266,2.065169095993042,0, 1
267,1.9464104175567627,0, 1
268,3.6428396701812744,0, 1
269,3.7671804428100586,0, 1
270,3.703260898590088,0, 1
271,3.6315057277679443,0, 1
272,5.024466514587402,0, 1
273,4.850100040435791,0, 1
274,5.746065616607666,0, 1
275,5.2253522872924805,0, 1
276,3.758233070373535,0, 1
277,3.9636383056640625,0, 1
278,4.372478008270264,0, 1
279,4.234130859375,0, 1
280,2.8285422325134277,0, 1
281,2.694582462310791,0, 1
282,2.7634260654449463,0, 1
283,2.612971782684326,0, 1
284,4.897945404052734,0, 1
285,4.791741847991943,0, 1
286,4.868513107299805,0, 1
287,4.801918029785156,0, 1
288,7.157097339630127,0, 1
289,6.919548511505127,0, 1
290,7.3292155265808105,0, 1
291,7.202195167541504,0, 1
292,5.449237823486328,0, 1
293,5.53922176361084,0, 1
294,5.922516822814941,0, 1
295,5.947149276733398,0, 1
296,9.92890739440918,0, 1
297,9.277975082397461,0, 1
298,10.28315258026123,0, 1
299,10.625736236572266,0, 1
300,2.177233934402466,0, 1
301,1.821990728378296,0, 1
302,2.1151490211486816,0, 1
303,1.872372031211853,0, 1
304,1.8360334634780884,0, 1
305,1.2225805521011353,1, 10
306,1.8350311517715454,0, 1
307,1.1998393535614014,1, 10
308,3.422314167022705,0, 1
309,3.383702516555786,0, 1
310,3.434227466583252,0, 1
311,3.2785184383392334,0, 1
312,4.7008137702941895,0, 1
313,4.36321496963501,0, 1
314,5.1091628074646,0, 1
315,5.052736759185791,0, 1
316,2.9884450435638428,0, 1
317,3.4747183322906494,0, 1
318,3.373863935470581,0, 1
319,3.8729944229125977,0, 1
320,2.4716668128967285,0, 1
321,2.164905309677124,0, 1
322,2.5056519508361816,0, 1
323,2.3056774139404297,0, 1
324,2.3005051612854004,0, 1
325,2.102752447128296,0, 1
326,2.397040843963623,0, 1
327,2.183316469192505,0, 1
328,3.8627450466156006,0, 1
329,3.93050479888916,0, 1
330,3.98700213432312,0, 1
331,3.970686435699463,0, 1
332,5.356967926025391,0, 1
333,4.897969722747803,0, 1
334,6.045845031738281,0, 1
335,5.780785083770752,0, 1
336,3.9524874687194824,0, 1
337,4.37507963180542,0, 1
338,4.488803863525391,0, 1
339,4.725699424743652,0, 1
340,2.3049938678741455,0, 1
341,2.08939528465271,0, 1
342,2.4402287006378174,0, 1
343,2.1091787815093994,0, 1
344,2.052955389022827,0, 1
345,1.7213451862335205,0, 1
346,2.1276612281799316,0, 1
347,1.6908756494522095,0, 1
348,3.6510636806488037,0, 1
349,3.6905386447906494,0, 1
350,3.8015270233154297,0, 1
351,3.4538307189941406,0, 1
352,4.897242546081543,0, 1
353,4.519796848297119,0, 1
354,5.722762584686279,0, 1
355,5.086821556091309,0, 1
356,3.7695422172546387,0, 1
357,3.9302780628204346,0, 1
358,4.491289138793945,0, 1
359,3.990877389907837,0, 1
360,2.4123144149780273,0, 1
361,2.2505476474761963,0, 1
362,2.5614030361175537,0, 1
363,2.371385097503662,0, 1
364,2.2841615676879883,0, 1
365,2.1193976402282715,0, 1
366,2.3270113468170166,0, 1
367,2.1022870540618896,0, 1
368,3.80375337600708,0, 1
369,3.821864604949951,0, 1
370,3.860525608062744,0, 1
371,3.6847400665283203,0, 1
372,5.55765962600708,0, 1
373,5.306938648223877,0, 1
374,6.487288475036621,0, 1
375,6.149352073669434,0, 1
376,4.364386081695557,0, 1
377,4.8167853355407715,0, 1
378,5.119683265686035,0, 1
379,5.326267242431641,0, 1
380,2.105027437210083,0, 1
381,1.6412276029586792,0, 1
382,2.0604007244110107,0, 1
383,1.7284971475601196,0, 1
384,2.153221845626831,0, 1
385,1.8189879655838013,0, 1
386,2.1506118774414062,0, 1
387,1.7708790302276611,0, 1
388,3.7299447059631348,0, 1
389,3.4712605476379395,0, 1
390,3.7358455657958984,0, 1
391,3.3768367767333984,0, 1
392,4.75261116027832,0, 1
393,3.916283369064331,0, 1
394,5.231889247894287,0, 1
395,4.412195205688477,0, 1
396,3.4563028812408447,0, 1
397,3.323470115661621,0, 1
398,3.876358985900879,0, 1
399,3.4779300689697266,0, 1
400,2.2825794219970703,0, 1
401,2.117428779602051,0, 1
402,2.3990211486816406,0, 1
403,2.235443592071533,0, 1
404,2.174567461013794,0, 1
405,1.9841862916946411,0, 1
406,2.281660318374634,0, 1
407,1.993682861328125,0, 1
408,3.9002370834350586,0, 1
409,3.894960880279541,0, 1
410,4.017067909240723,0, 1
411,3.9195592403411865,0, 1
412,5.477414608001709,0, 1
413,4.931550025939941,0, 1
414,6.303590774536133,0, 1
415,5.815543174743652,0, 1
416,3.847952127456665,0, 1
417,3.771381378173828,0, 1
418,4.566752910614014,0, 1
419,4.229067325592041,0, 1
420,5.003076076507568,0, 5
421,4.589590549468994,0, 5
422,4.6737542152404785,0, 5
423,4.48008394241333,0, 5
424,6.773523330688477,0, 10
425,6.332952976226807,0, 10
426,7.0688371658325195,0, 10
427,6.877245903015137,0, 10
428,6.092550754547119,0, 10
429,6.048652172088623,0, 10
430,6.285895824432373,0, 10
431,6.27290678024292,0, 10
432,8.334177017211914,0, 5
433,7.775421619415283,0, 5
434,9.498830795288086,0, 1
435,8.363064765930176,0, 10
436,9.20773983001709,0, 1
437,7.246959209442139,0, 10
438,9.407851219177246,0, 1
439,8.281224250793457,0, 10
440,2.054877281188965,0, 1
441,1.8131988048553467,0, 1
442,1.9898662567138672,0, 1
443,1.949856162071228,0, 1
444,1.8440959453582764,0, 1
445,1.6467548608779907,0, 1
446,1.8062070608139038,0, 1
447,1.7514644861221313,0, 1
448,3.3445687294006348,0, 1
449,3.417572021484375,0, 1
450,3.289722204208374,0, 1
451,3.498448371887207,0, 1
452,4.665032386779785,0, 1
453,4.194023132324219,0, 1
454,5.252542018890381,0, 1
455,5.324795722961426,0, 1
456,3.3223111629486084,0, 1
457,3.4702210426330566,0, 1
458,3.792391538619995,0, 1
459,4.159578323364258,0, 1
460,2.093550682067871,0, 1
461,2.063838243484497,0, 1
462,2.0681607723236084,0, 1
463,2.074145555496216,0, 1
464,1.9533369541168213,0, 1
465,1.984277606010437,0, 1
466,1.9469610452651978,0, 1
467,1.9633349180221558,0, 1
468,3.445964813232422,0, 1
469,3.737027168273926,0, 1
470,3.4305295944213867,0, 1
471,3.5671334266662598,0, 1
472,4.932872295379639,0, 1
473,4.944608211517334,0, 1
474,5.569303512573242,0, 1
475,5.304398059844971,0, 1
476,3.6021151542663574,0, 1
477,4.084469318389893,0, 1
478,4.148070812225342,0, 1
479,4.309645175933838,0, 1
480,2.783339023590088,0, 1
481,2.6412806510925293,0, 1
482,2.714545249938965,0, 1
483,2.528859853744507,0, 1
484,4.840692520141602,0, 1
485,4.759670734405518,0, 1
486,4.76219367980957,0, 1
487,4.703802108764648,0, 1
488,6.971189022064209,0, 1
489,6.946765899658203,0, 1
490,7.141768455505371,0, 1
491,7.1882829666137695,0, 1
492,5.195200443267822,0, 1
493,5.568847179412842,0, 1
494,5.661484718322754,0, 1
495,5.949065685272217,0, 1
496,9.758769989013672,0, 1
497,8.95195198059082,0, 1
498,9.985139846801758,0, 1
499,10.31452751159668,0, 1
500,2.0411510467529297,0, 1
501,1.8033446073532104,0, 1
502,1.9659559726715088,0, 1
503,1.858188509941101,0, 1
504,1.7661503553390503,0, 1
505,1.2357149124145508,1, 10
506,1.7993857860565186,0, 1
507,1.2084150314331055,1, 10
508,3.310403823852539,0, 1
509,3.3541431427001953,0, 1
510,3.280416965484619,0, 1
511,3.2368147373199463,0, 1
512,4.634450435638428,0, 1
513,4.439228534698486,0, 1
514,4.99869441986084,0, 1
515,5.118196487426758,0, 1
516,2.9263668060302734,0, 1
517,3.5880231857299805,0, 1
518,3.268195390701294,0, 1
519,3.959770679473877,0, 1
520,2.2327029705047607,0, 1
521,2.1408636569976807,0, 1
522,2.2504496574401855,0, 1
523,2.2832586765289307,0, 1
524,2.179917573928833,0, 1
525,2.1481313705444336,0, 1
526,2.2718803882598877,0, 1
527,2.1952385902404785,0, 1
528,3.660655975341797,0, 1
529,3.950155019760132,0, 1
530,3.7346601486206055,0, 1
531,3.921199321746826,0, 1
532,5.015465259552002,0, 1
533,4.94468879699707,0, 1
534,5.650973320007324,0, 1
535,5.754965305328369,0, 1
536,3.7361655235290527,0, 1
537,4.421364784240723,0, 1
538,4.19210958480835,0, 1
539,4.754669666290283,0, 1
540,2.0956830978393555,0, 1
541,2.0395708084106445,0, 1
542,2.207169532775879,0, 1
543,2.0475564002990723,0, 1
544,1.9524754285812378,0, 1
545,1.7593326568603516,0, 1
546,2.023007869720459,0, 1
547,1.669363021850586,0, 1
548,3.4845337867736816,0, 1
549,3.6958842277526855,0, 1
550,3.558401584625244,0, 1
551,3.384077310562134,0, 1
552,4.671198844909668,0, 1
553,4.539516448974609,0, 1
554,5.426821231842041,0, 1
555,5.083730220794678,0, 1
556,3.647379159927368,0, 1
557,4.057520389556885,0, 1
558,4.29318904876709,0, 1
559,4.055006980895996,0, 1
560,2.1756362915039062,0, 1
561,2.206789255142212,0, 1
562,2.30503249168396,0, 1
563,2.307159423828125,0, 1
564,2.1201186180114746,0, 1
565,2.1362521648406982,0, 1
566,2.169959783554077,0, 1
567,2.0875895023345947,0, 1
568,3.542311191558838,0, 1
569,3.8267662525177,0, 1
570,3.553896903991699,0, 1
571,3.6287612915039062,0, 1
572,5.122413158416748,0, 1
573,5.320385932922363,0, 1
574,5.940701484680176,0, 1
575,6.109313488006592,0, 1
576,3.995603561401367,0, 1
577,4.863008975982666,0, 1
578,4.6461100578308105,0, 1
579,5.330079555511475,0, 1
580,1.9745227098464966,0, 1
581,1.6365232467651367,0, 1
582,1.9161505699157715,0, 1
583,1.7113978862762451,0, 1
584,2.050656795501709,0, 1
585,1.8089268207550049,0, 1
586,2.0406816005706787,0, 1
587,1.7292797565460205,0, 1
588,3.519984245300293,0, 1
589,3.381862163543701,0, 1
590,3.4546079635620117,0, 1
591,3.2313923835754395,0, 1
592,4.641647815704346,0, 1
593,3.9669506549835205,0, 1
594,5.059878826141357,0, 1
595,4.435165882110596,0, 1
596,3.393124580383301,0, 1
597,3.420778274536133,0, 1
598,3.7229578495025635,0, 1
599,3.5541365146636963,0, 1
600,2.40954327583313,0, 1
601,2.0007004737854004,0, 1
602,2.53318190574646,0, 1
603,2.1335880756378174,0, 1
604,2.3945324420928955,0, 1
605,1.9075183868408203,0, 1
606,2.491999626159668,0, 1
607,1.9441640377044678,0, 1
608,4.133467674255371,0, 1
609,3.701655149459839,0, 1
610,4.258828639984131,0, 1
611,3.789447784423828,0, 1
612,5.81048583984375,0, 1
613,4.753263473510742,0, 1
614,6.756760120391846,0, 1
615,5.740429401397705,0, 1
616,4.2085723876953125,0, 1
617,3.7417826652526855,0, 1
618,5.0470781326293945,0, 1
619,4.2455363273620605,0, 1
620,4.893112659454346,0, 5
621,4.448374271392822,0, 5
622,4.552987575531006,0, 5
623,4.346399307250977,0, 5
624,7.271790504455566,0, 5
625,6.253267765045166,0, 10
626,7.143313407897949,0, 10
627,6.861763954162598,0, 10
628,6.222127437591553,0, 10
629,6.082251071929932,0, 10
630,7.675480365753174,0, 1
631,6.341670989990234,0, 10
632,8.205904960632324,0, 5
633,7.6483001708984375,0, 5
634,9.301944732666016,0, 1
635,8.200484275817871,0, 10
636,9.056591033935547,0, 1
637,8.343852996826172,0, 1
638,9.203459739685059,0, 1
639,8.09315299987793,0, 10
640,2.153693199157715,0, 1
641,1.6896319389343262,0, 1
642,2.093567132949829,0, 1
643,1.864071011543274,0, 1
644,2.01450252532959,0, 1
645,1.197813630104065,1, 10
646,1.953101634979248,0, 1
647,1.6991164684295654,0, 1
648,3.4966230392456055,0, 1
649,3.2407071590423584,0, 1
650,3.433659553527832,0, 1
651,3.36165189743042,0, 1
652,4.71356201171875,0, 1
653,3.9299726486206055,0, 1
654,5.346592903137207,0, 1
655,5.187996864318848,0, 1
656,3.452732801437378,0, 1
657,3.3669068813323975,0, 1
658,3.9717185497283936,0, 1
659,4.0938544273376465,0, 1
660,2.1896724700927734,0, 1
661,1.9459749460220337,0, 1
662,2.174380302429199,0, 1
663,1.9713082313537598,0, 1
664,2.1302106380462646,0, 1
665,1.897678256034851,0, 1
666,2.126006603240967,0, 1
667,1.9176909923553467,0, 1
668,3.6262571811676025,0, 1
669,3.5854196548461914,0, 1
670,3.615358352661133,0, 1
671,3.44709849357605,0, 1
672,5.067474365234375,0, 1
673,4.843748092651367,0, 1
674,5.7526960372924805,0, 1
675,5.255858898162842,0, 1
676,3.8439388275146484,0, 1
677,4.14420223236084,0, 1
678,4.460803508758545,0, 1
679,4.366187572479248,0, 1
680,2.845656156539917,0, 1
681,2.6432204246520996,0, 1
682,2.7886393070220947,0, 1
683,2.5372393131256104,0, 1
684,4.856239318847656,0, 1
685,4.657567977905273,0, 1
686,4.803338527679443,0, 1
687,4.65138053894043,0, 1
688,7.046272277832031,0, 1
689,6.76959753036499,0, 1
690,7.232659816741943,0, 1
691,7.047469615936279,0, 1
692,5.353680610656738,0, 1
693,5.645112037658691,0, 1
694,5.884403705596924,0, 1
695,6.084210395812988,0, 1
696,9.658519744873047,0, 1
697,8.782686233520508,0, 1
698,9.84286117553711,0, 1
699,10.11255931854248,0, 1
700,2.159438371658325,0, 1
701,1.7117990255355835,0, 1
702,2.082136631011963,0, 1
703,1.7972455024719238,0, 1
704,1.9775062799453735,0, 1
705,1.1808784008026123,1, 10
706,1.9758111238479614,0, 1
707,1.1732196807861328,1, 10
708,3.502868413925171,0, 1
709,3.178840398788452,0, 1
710,3.4441328048706055,0, 1
711,3.1025190353393555,0, 1
712,4.7437357902526855,0, 1
713,4.2344465255737305,0, 1
714,5.107028007507324,0, 1
715,5.028902053833008,0, 1
716,3.0955896377563477,0, 1
717,3.5402042865753174,0, 1
718,3.445291757583618,0, 1
719,3.9799516201019287,0, 1
720,2.359306573867798,0, 1
721,2.06382155418396,0, 1
722,2.357248067855835,0, 1
723,2.2267332077026367,0, 1
724,2.3641529083251953,0, 1
725,2.097069025039673,0, 1
726,2.426262378692627,0, 1
727,2.1394238471984863,0, 1
728,3.8528287410736084,0, 1
729,3.834232807159424,0, 1
730,3.893153190612793,0, 1
731,3.821690082550049,0, 1
732,5.260238170623779,0, 1
733,4.851465225219727,0, 1
734,5.8600263595581055,0, 1
735,5.761544227600098,0, 1
736,3.9831960201263428,0, 1
737,4.442962169647217,0, 1
738,4.418753623962402,0, 1
739,4.83799934387207,0, 1
740,2.1665444374084473,0, 1
741,1.9680192470550537,0, 1
742,2.306509017944336,0, 1
743,1.9927070140838623,0, 1
744,2.086240291595459,0, 1
745,1.297939658164978,1, 10
746,2.156893253326416,0, 1
747,1.6343560218811035,0, 1
748,3.5515494346618652,0, 1
749,3.5078601837158203,0, 1
750,3.6511166095733643,0, 1
751,3.254298210144043,0, 1
752,4.759636878967285,0, 1
753,4.488576889038086,0, 1
754,5.642932891845703,0, 1
755,5.125974178314209,0, 1
756,3.761460304260254,0, 1
757,4.144217014312744,0, 1
758,4.525163173675537,0, 1
759,4.179410934448242,0, 1
760,2.2484238147735596,0, 1
761,2.1328654289245605,0, 1
762,2.400341749191284,0, 1
763,2.253054141998291,0, 1
764,2.274609327316284,0, 1
765,2.0825963020324707,0, 1
766,2.3330469131469727,0, 1
767,2.0585317611694336,0, 1
768,3.7200729846954346,0, 1
769,3.7246899604797363,0, 1
770,3.7596287727355957,0, 1
771,3.5669426918029785,0, 1
772,5.348857879638672,0, 1
773,5.272965431213379,0, 1
774,6.294569492340088,0, 1
775,6.195681571960449,0, 1
776,4.251346588134766,0, 1
777,4.932944297790527,0, 1
778,5.023778438568115,0, 1
779,5.495343208312988,0, 1
780,2.0496277809143066,0, 1
781,1.544258713722229,0, 1
782,1.9923551082611084,0, 1
783,1.6296718120574951,0, 1
784,2.2103705406188965,0, 1
785,1.755674123764038,0, 1
786,2.1933376789093018,0, 1
787,1.6940996646881104,0, 1
788,3.7026853561401367,0, 1
789,3.2634191513061523,0, 1
790,3.6217169761657715,0, 1
791,3.134111166000366,0, 1
792,4.760941982269287,0, 1
793,3.8177919387817383,0, 1
794,5.1862921714782715,0, 1
795,4.351908206939697,0, 1
796,3.599578619003296,0, 1
797,3.395197868347168,0, 1
798,3.9517736434936523,0, 1
799,3.567507266998291,0, 1
800,2.5359907150268555,0, 1
801,2.1489956378936768,0, 1
802,2.677779197692871,0, 1
803,2.2558186054229736,0, 1
804,2.351299524307251,0, 1
805,1.969539761543274,0, 1
806,2.419908285140991,0, 1
807,1.9860185384750366,0, 1
808,4.20894718170166,0, 1
809,3.890921115875244,0, 1
810,4.323799133300781,0, 1
811,3.958681583404541,0, 1
812,5.895884037017822,0, 1
813,4.975384712219238,0, 1
814,6.864371299743652,0, 1
815,5.837046146392822,0, 1
816,4.2333574295043945,0, 1
817,3.8159384727478027,0, 1
818,5.112453460693359,0, 1
819,4.235308647155762,0, 1
820,4.843587875366211,0, 5
821,4.481746673583984,0, 5
822,4.543046951293945,0, 5
823,4.4315056800842285,0, 5
824,6.889486312866211,0, 10
825,6.473636627197266,0, 10
826,8.688632011413574,0, 1
827,6.986285209655762,0, 10
828,7.334986209869385,0, 1
829,6.1872124671936035,0, 10
830,7.673336029052734,0, 1
831,6.4041972160339355,0, 10
832,9.462000846862793,0, 1
833,8.978778839111328,0, 1
834,9.710489273071289,0, 1
835,10.131929397583008,0, 1
836,9.40829849243164,0, 1
837,8.804584503173828,0, 1
838,9.622350692749023,0, 1
839,9.983441352844238,0, 1
840,2.238980770111084,0, 1
841,1.8253253698349,0, 1
842,2.172107458114624,0, 1
843,1.914400339126587,0, 1
844,1.9700978994369507,0, 1
845,1.6113646030426025,0, 1
846,1.867758870124817,0, 1
847,1.7162771224975586,0, 1
848,3.6052370071411133,0, 1
849,3.4455935955047607,0, 1
850,3.534271001815796,0, 1
851,3.508518934249878,0, 1
852,4.911752700805664,0, 1
853,4.285839080810547,0, 1
854,5.553745746612549,0, 1
855,5.322580814361572,0, 1
856,3.5540008544921875,0, 1
857,3.496973991394043,0, 1
858,4.0593647956848145,0, 1
859,4.135767936706543,0, 1
860,2.286196231842041,0, 1
861,2.045794725418091,0, 1
862,2.3044488430023193,0, 1
863,2.0405023097991943,0, 1
864,2.095674753189087,0, 1
865,1.8929191827774048,0, 1
866,2.1059722900390625,0, 1
867,1.9271241426467896,0, 1
868,3.684593439102173,0, 1
869,3.7083756923675537,0, 1
870,3.744075298309326,0, 1
871,3.573929786682129,0, 1
872,5.129940509796143,0, 1
873,4.9400529861450195,0, 1
874,5.885793685913086,0, 1
875,5.283888816833496,0, 1
876,3.845778465270996,0, 1
877,4.119908809661865,0, 1
878,4.485160827636719,0, 1
879,4.3271636962890625,0, 1
880,2.8344149589538574,0, 1
881,2.667757987976074,0, 1
882,2.7843174934387207,0, 1
883,2.6000289916992188,0, 1
884,5.006167888641357,0, 1
885,4.8004961013793945,0, 1
886,4.965235710144043,0, 1
887,4.817246437072754,0, 1
888,7.238145351409912,0, 1
889,6.98394775390625,0, 1
890,7.4437031745910645,0, 1
891,7.252997398376465,0, 1
892,5.50242805480957,0, 1
893,5.713914394378662,0, 1
894,6.070621013641357,0, 1
895,6.095419883728027,0, 1
896,10.006305694580078,0, 1
897,9.216131210327148,0, 1
898,10.28988265991211,0, 1
899,10.545312881469727,0, 1
900,2.236157178878784,0, 1
901,1.8158795833587646,0, 1
902,2.197190046310425,0, 1
903,1.864932656288147,0, 1
904,1.8450974225997925,0, 1
905,1.1991709470748901,1, 10
906,1.8922326564788818,0, 1
907,1.1995776891708374,1, 10
908,3.4683399200439453,0, 1
909,3.3467202186584473,0, 1
