index,estimate
268,0.2374227772
269,1.155572854
270,1.7564010965499999
271,1.0215613
272,2.8931246
273,0.23063551
274,1.7292132
275,1.2216204
276,2.1108142017000002
277,0.83689696
278,3.6733775
279,3.653221
280,2.6812165140000004
281,0.09942469
282,1.21498081
283,0.2550428
284,0.715946
285,0.4133266
286,0.6066742731000001
287,0.41383308
288,2.7302293
289,1.381417
290,4.385345170499999
291,1.7993658
292,0.06141417
293,0.72779082565
294,1.7857097
295,1.6679544904999999
296,6.6513677
297,0.9193959
298,1.9205884999999998
299,0.08926694076200001
300,0.103268646
301,0.29538028614
302,0.4044272
303,1.0070126812
304,1.1767005
305,0.32242740389999996
306,2.0471732171999997
307,2.2011073
308,0.72756404
309,1.0088692
310,1.3179718
311,0.1442058003
312,0.460104
313,3.6854417
314,0.044340495460000004
315,1.6809904852000002
316,2.2894416
317,1.1464748042
318,1.1548333692000001
319,0.7468701
320,0.3546148422
321,0.5831905
322,0.490003765
323,6.3359137
324,0.41941565
325,2.5189834
326,0.27805296
327,0.04129352
328,4.0595202
329,0.1444241727
330,1.5297908
331,5.118306
332,3.041056
333,0.09166229
334,0.48238897
335,0.9072198540799999
336,1.0242051
337,1.5191108
338,4.0090947
339,1.5779376
340,3.7569182
341,0.096528925
342,0.6911389565
343,0.9582322
344,0.020493545
345,1.2374828
346,0.7224987
347,0.006255345
348,0.7435092
349,0.96933514
350,0.06630893
351,1.0619227500000001
352,0.12010555
353,1.0465895
354,0.7467382
355,0.2951418168
356,0.9267171695
357,1.0948436
358,0.79906327
359,1.129968841
360,0.13446544
361,0.7958702
362,1.3196795
363,2.5404394
364,2.927392066
365,2.3035994
366,0.85454095743
367,0.3389747
368,0.41182044372000004
369,1.760322
370,1.5291556786
371,1.95767933
372,1.1506143404
373,3.0901671843
374,0.3459105
375,2.392795
376,0.68159884
377,0.027576054
378,0.29466343
379,1.9873067
380,0.07613898554
381,2.1524164303
382,0.8304465
383,0.52265096
384,0.5429853
385,2.31759304705
386,4.352461522
387,0.8090545
388,0.822202085
389,0.8134138
390,7.27762
391,6.0650163
392,0.05698976555
393,0.6707839
394,0.35120195
395,3.5815722448
396,0.6423649
397,0.37542045
398,2.2052073
399,3.7045791116
400,0.9866484
401,1.04341791513
402,0.36448875
403,0.7882537
404,3.2346716
405,0.9509882
406,1.4051349
407,0.39715756758
408,2.6726913
409,0.5591139175
410,0.28074706
411,0.627873
412,1.7073332
413,0.49529606
414,0.49298465
415,0.39831173
416,4.1295147
417,0.41569766
418,0.3993973
419,1.3316967
420,0.9719114
421,0.5503529
422,0.96660995
423,0.6516347
424,0.49993414
425,0.27056277
426,7.79516046327632
427,0.20053355
428,1.4564643
429,1.6303831
430,0.36280528
431,3.916131
432,0.92458403
433,1.040301
434,1.0814712
435,0.084369406
436,1.5672928
437,1.5492429
438,0.27306345
439,2.1158062659
440,3.18134737844
441,0.285469187
442,1.14668
443,0.513976826
444,0.090535074
445,0.7123942
446,1.5292745
447,2.4473228
448,2.3546648
449,1.6927254440000001
450,0.8953851
451,0.10623736
452,0.27443884760000004
453,0.3704605
454,0.58405465
455,1.4223644
456,0.2476669
457,2.14372247
458,0.59533024
459,1.1513615
460,1.1860224962900001
461,1.9505566
462,1.1532112
463,2.9919524
464,4.0680966
465,3.0969066695999996
466,0.18955466
467,0.15184075
468,4.3295975
469,0.8428977
470,1.4399904
471,0.769830387
472,1.4011529654000001
473,0.30956405
474,0.9846439
475,0.237016731
476,0.84717965
477,0.8303309
478,0.15442318
479,0.31454274
480,5.81954
481,0.8952442
482,0.04409845363
483,0.21365457568000001
484,1.17032938168
485,3.6081057
486,0.8735914
487,3.807055
488,0.131441
489,0.9731096300000001
490,2.137224
491,1.2775402
492,0.48155484
493,1.4186283
494,0.15950876
495,4.5976477
496,0.170875685
497,1.0459727
498,0.29095036
499,0.27510798
500,0.19631827
501,0.97979
502,0.70240220227
503,0.711881432
504,1.3765159
505,2.3237
506,5.6250014
507,1.8515493373399998
508,1.3306197
509,0.58247236099
510,0.13892442
511,1.5308903
512,4.117415
513,0.74815494
514,0.7187717
515,1.7187342089
516,1.940148535
517,0.9680259
518,0.7428642
519,0.7521890532000001
520,1.2764144
521,0.45144817
522,3.180507
523,0.9088047
524,0.0382156757927
525,0.17642011
526,0.56236917
527,2.460729
528,0.15228347
529,0.806104622
530,0.4566868
531,0.31076568
532,0.13537452
533,1.4712968336
534,0.59757584
535,3.3364140216
536,0.052608339299999994
537,0.09617823610000001
538,0.53461754
539,1.4050382
540,0.43103796
541,0.3371212682
542,1.276561404
543,0.19077732
544,1.2615073
545,0.32987395
546,0.7771105
547,0.2794095
548,0.65810585
549,4.2494946
550,0.059047747
551,0.6938919782
552,0.36551251098000004
553,1.7354779
554,1.9824193
555,0.8607514
556,1.6519123
557,2.0309842
558,0.95218139
559,0.9257052
560,1.2592306
561,0.16455105
562,0.7212791072
563,0.7279898
564,0.033787277
565,0.2880936
566,1.0789713
567,1.4689690187
568,0.43605527
569,2.868732654
570,0.5301466
571,1.5189995
572,1.0318245
573,2.8708832
574,0.4628277
575,1.4208436
576,2.848515
577,2.4913466
578,0.3860587516
579,0.2512954732
580,1.5990518
581,0.36470282
582,5.0678787
583,0.3928460107
584,0.681200888
585,4.4455686
586,1.271566
587,0.031718664
588,0.08058409
589,1.9018272600000001
590,1.1214004
591,1.2499065
592,3.2986631
593,6.55372371383
594,0.15451834
595,0.6887036
596,0.7674958
597,0.029583521
598,3.8116322
599,2.0900612
600,4.199124
601,0.18169568
602,2.1186118729
603,3.792842
604,1.5196605
605,0.83134355362
606,1.3996676
607,0.010570065
608,2.8398936
609,0.8488061611
610,0.10904115
611,2.9991584
612,0.5502405
613,0.32827735
614,0.28239444
615,0.38837826
616,1.3231546
617,0.24909067438
618,0.21562926
619,0.103283055
620,2.3531190674999998
621,5.3924584
622,1.3962647
623,3.5422893
624,1.2875123
625,0.7659685755
626,0.423635
627,1.2856545
628,5.7827125
629,0.84817237
630,0.05978509
631,0.584455
632,2.2511172
633,0.06680024
634,2.5377724
635,0.031483068249999996
636,1.714370062
637,3.9685843
638,1.3284211872699998
639,1.7258248
640,0.5598598
641,2.5840519075454003
642,1.518381
643,0.35261656046499995
644,1.873718
645,1.1266896
646,0.0870701749
647,0.060533434
648,0.95076525
649,0.80637397
650,1.4955317
651,2.1470904
652,3.1343827
653,1.445901123
654,0.5827826
655,1.744041
656,1.0147216
657,5.091031
658,0.25454820595000005
659,0.2033348
660,3.284007
661,3.107431
662,0.19939117
663,2.9869761
664,0.97218126
665,1.5435042
666,1.3165578
667,1.4889023
668,0.33145908
669,1.5074914
670,1.4469979
671,1.1295831
672,0.27999064
673,2.7529914
674,1.4760525
675,0.12900217
676,2.8381302
677,0.6129067626
678,0.4526061
679,1.0217365457999998
680,0.4677897173
681,0.09094572
682,0.7753422
683,2.2264972
684,2.86293293
685,1.3937515
686,1.4121493
687,1.219017305
688,1.8410344
689,1.8804414
690,1.88667
691,0.13450348
692,0.30566227
693,1.3477771
694,1.4028018219999998
695,1.759444699
696,0.0088511435
697,1.8322839
698,0.07240472
699,0.8779366
700,0.5523593
701,0.40848762
702,0.2909446
703,0.8600175
704,0.57866126
705,1.6904042
706,1.185788
707,0.05128638
708,0.19218925
709,4.4151692
710,0.35152543
711,1.7290077
712,0.8422696
713,0.0367956
714,0.5230632
715,1.1415496
716,0.74242556
717,2.7101784
718,0.98278075
719,1.7988986
720,0.5827207
721,1.94813995
722,0.17213541
723,3.0420785
724,2.14748
725,0.027148413
726,0.51963305
727,8.42438
728,0.8419386
729,1.46815
730,0.34949002
731,0.5416705
732,2.59434613
733,1.8114355
734,0.5243074
735,3.1073132
736,0.4075232247
737,0.4881562
738,2.2223413
739,0.22767274
740,1.4157763
741,3.7430203
742,6.64505294
743,1.5319886
744,0.4782789
745,0.08058021
746,0.5552678
747,0.84118715
748,1.4696504
749,0.34242225
750,1.1013359
751,1.1172173
752,1.3867239
753,0.24374226
754,1.9751205
755,4.127847
756,0.084596865
757,0.4619876
758,1.4784704
759,0.57739425
760,0.09384605
761,0.8953276
762,0.18816179
763,1.6415027
764,0.7554354
765,0.1919963043
766,4.546434
767,3.3064811625
768,0.2580287519
769,1.2162776
770,0.37743104
771,0.21002845
772,0.08640244
773,0.576714445
774,0.9524001
775,1.5791426
776,1.349058807
777,0.4730306
778,1.4751614
779,0.043204598
780,1.0636005
781,0.4079748
782,2.437119
783,0.23779051
784,8.9791155
785,0.7911723745
786,1.8273572
787,2.4817708
788,1.2564738
789,1.1525922
790,2.175829375
791,0.6070538722
792,2.10391917
793,1.1541879
794,0.62628043277
795,0.72471786
796,1.4525591100000002
797,3.229923071
798,4.1879106
799,2.7270436
800,1.5337105050000002
801,0.67503023
802,0.27693188
803,0.075512886
804,4.9933705
805,1.784269871
806,7.5449977
807,0.5698052
808,1.020124733
809,0.37475246
810,2.54605
811,0.170070190854
812,0.6521225490000001
813,4.2819805
814,0.102789463
815,1.5350156499999998
816,0.4337953341
817,0.60327864
818,2.9280744
819,0.16904834
820,0.4039393
821,0.6189751405999999
822,0.014431612
823,1.1846102
824,0.8375985
825,3.9818878
826,0.15891637
827,0.057805605
828,2.165339
829,2.0972488
830,2.8815815
831,0.4079318
832,1.1881607
833,2.7943454
834,3.4434915
835,1.5430832
836,0.45777264
837,0.46986702
838,0.5683953958
839,1.7963057
840,2.816979
841,0.039343170999999996
842,3.6347082
843,0.5540494
844,1.1739025
845,3.6452243
846,0.66344744
847,0.47321627
848,0.036802087
849,0.77252316
850,0.2686017
851,2.509399
852,3.061115
853,0.41977164499999997
854,0.07169453
855,0.63345397978
856,0.097363874
857,1.6563504
858,1.0850472
859,0.8839172
860,0.08540342
861,1.20805462
862,1.9081583
863,0.8497319
864,0.41691467
865,0.60136503
866,0.604828
867,3.3128037
868,1.271557
869,2.3334312
870,2.3435922
871,0.437738776
872,0.38448566
873,0.8267317
874,2.2844664310000002
875,0.22551641
876,1.32609
877,1.1762401
878,0.07923039
879,0.14345513240000002
880,2.9367718409999997
881,0.3979762152
882,4.0320454
883,0.53788686
884,0.35368437
885,0.7675364140000001
886,0.46259123
887,3.2493658667
888,2.5030806
889,3.528044
890,1.6814511
891,1.6956034
892,3.4606057537
893,4.366222
894,1.4213408
895,1.0040388
896,4.160629
897,0.36662027
898,2.6108289
899,0.70839524
900,1.1111085
901,7.2162385
902,5.7798963
903,0.643206591
904,3.3115685
905,0.23370043199999999
906,0.83043647
907,0.204975954
908,0.61856693
909,0.09416867
910,2.879412754
911,0.13214698
912,0.9744683
913,0.8915167
914,0.8637815294000001
915,1.7519404
916,0.8220746
917,1.9474354
918,0.050371826
919,1.2654706
920,0.195101996
921,0.15324906
922,0.34223112
923,1.006697794
924,0.24506496
925,0.63409525
926,6.00694277
927,0.8797559
928,2.3806853
929,1.9329166
930,0.61884755
931,0.06268773884
932,0.8130387297
933,0.4788327898
934,0.58218735
935,8.65546041
936,0.44630766
937,1.0785711
938,0.113000624
939,1.5874376
940,0.6558234
941,0.10809546
942,0.024511332
943,0.16142667643
944,0.053512122
945,0.0914553
946,0.0075421715
947,0.06356170446000001
948,1.2662456
949,0.1845987955
950,0.87521745893
951,1.157012
952,0.033675574
953,1.3555391
954,0.6284906
955,0.1669991
956,0.34274146
957,2.8898735
958,1.5576018
959,0.3675202826
960,0.82029486
961,0.12141279
962,1.3683827
963,2.5675023
964,0.6930204
965,5.8443446
966,0.90807253
967,0.043802563
968,5.294826
969,3.2075865
970,8.121722656449998
971,2.910795629
972,0.061059173
973,0.20121560835
974,2.8609254
975,0.31699207539999996
976,1.3712425
977,1.1289433
978,3.0340743
979,1.3729875
980,0.3633974
981,0.33843058
982,0.21426453
983,0.012663427
984,1.5449017886
985,0.18607296
986,2.3040175
987,0.36028275
988,0.10658316
989,0.031801894
990,0.7910291907399999
991,1.5243385
992,4.327302
993,2.0388753
994,0.16020253
995,1.4485229
996,3.5667205
997,0.8234435
998,1.3261955
999,6.248631
1000,0.22204614
1001,0.5393591
1002,1.3420661123
1003,0.235303071
1004,2.023265
1005,0.49501676149999996
1006,0.26117906
1007,1.2763267
1008,0.9440194
1009,3.113832
1010,0.6430717
1011,1.279211302
1012,0.53540975
1013,2.722775
1014,0.5361728
1015,1.789909
1016,0.1296484
1017,1.7522682
1018,0.2689080126
1019,0.96522
1020,8.408549
1021,0.20797294
1022,0.0026215275
1023,1.4014605
1024,0.13268263360000002
1025,2.0807245
1026,4.886005
1027,0.12935363
1028,3.0787911
1029,0.022038881665999998
1030,4.68865804
1031,2.5480556
1032,1.2003763
1033,2.3436372
1034,1.70998
1035,3.9087274
1036,2.2465527
1037,2.2792115
1038,0.0886224
1039,2.1148665
1040,1.2446772
1041,1.5115777
1042,1.5844766
1043,1.3668814
1044,1.2139966
1045,2.4710577
1046,2.519091
1047,2.6772647
1048,0.16930361
1049,0.046876808238
1050,0.06547021
1051,2.3827932
1052,0.22968224
1053,4.55834906781
1054,1.7389108
1055,1.5613134
1056,0.5819094
1057,0.87887204
1058,0.801216
1059,0.30680308
1060,0.52383274
1061,0.30005056783
1062,0.908789
1063,2.620567
1064,0.14597167
1065,2.0283797
1066,0.7828902
1067,0.8807586
1068,0.3448843
1069,0.29872933
1070,0.8360339
1071,1.1772495478
1072,0.062224686
1073,0.8761525
1074,0.26234029556399996
1075,1.5219873
1076,0.093797676
1077,1.50479095741
1078,1.7555206
1079,1.4509877
1080,3.1571558
1081,0.49111852
1082,0.057282154
1083,0.27449852
1084,0.10159145
1085,2.9864228
1086,1.530429
1087,0.22716005
1088,1.5113485
1089,1.440968
1090,1.1953425
1091,1.1160413
1092,0.15124837
1093,1.4016984
1094,2.6071608
1095,1.7291105
1096,3.9412026
1097,0.30232567
1098,2.1622086
1099,4.183556
1100,0.5846176
1101,0.8948499
1102,1.1474522
1103,0.050314218
1104,2.52110492
1105,0.8995045
1106,0.68309959016
1107,2.809407869
1108,0.21946853
1109,0.16179264
1110,0.018338948
1111,0.60131085
1112,6.2007663963
1113,0.2886344
1114,2.1024166656
1115,0.12268696
1116,2.5302649
1117,0.06679552
1118,1.6344042367
1119,1.11198246546
1120,3.2539544
1121,2.200874
1122,1.3780719
1123,1.6416802
1124,0.75296354
1125,0.49157906
1126,3.0660467
1127,2.7497334
1128,3.599334
1129,0.3527034
1130,0.706154
1131,1.4428203
1132,1.6499921
1133,0.61743915
1134,0.06306693002000001
1135,0.55590975
1136,0.3275809
1137,0.5627677
1138,1.6832259
1139,1.205057
1140,3.165937
1141,1.624511
1142,0.80062544
1143,0.39745238
1144,1.8275515
1145,0.5468572
1146,0.1229738152
1147,0.24428163
1148,2.523243
1149,0.08549918
1150,1.0692517682
1151,0.4350885201
1152,6.8140206
1153,1.7101686
1154,1.5596667433
1155,4.9978013
1156,0.5325187
1157,4.626645099
1158,0.742593
1159,5.920432
1160,0.23190026
1161,1.2122805
1162,0.31452012
1163,0.023360338
1164,1.6148887
1165,0.53086853
1166,0.5818129
1167,3.5305566514
1168,1.1409239
1169,0.66081625582
1170,1.3869971
1171,1.5423658
1172,1.2448862562
1173,1.922263
1174,3.5832837
1175,1.723025
1176,0.34731176
1177,0.68987197
1178,0.57848614
1179,0.27440364764
1180,0.74398184
1181,1.0171912
1182,1.58877277
1183,1.3715417
1184,0.01591771
1185,0.7509601
1186,0.15668467
1187,0.43402043
1188,0.9030902940000001
1189,0.7480680147
1190,0.30949217984
1191,1.8448575
1192,2.2159166
1193,2.1599336
1194,0.2714273
1195,0.7412153
1196,0.67042945
1197,0.4908884
1198,1.087329253
1199,0.7764594
1200,1.919288
1201,0.32332656
1202,0.74096143
1203,0.2549788
1204,1.32735732
1205,0.39080416700000004
1206,0.33273014
1207,0.4205805637
1208,0.5082028
1209,1.810221
1210,1.80456583487
1211,0.54015493
1212,2.0538821
1213,0.11320919
1214,4.9855237
1215,1.3558339238
1216,4.9254313
1217,0.24261254
1218,0.6044603
1219,0.1753517
1220,0.15298438
1221,1.567799
1222,0.7736096
1223,0.71162033
1224,1.8782331
1225,2.5049727
1226,3.7074953799999997
1227,0.6627415
1228,0.62946801
1229,1.4635993
1230,0.097464405
1231,0.4058055808
1232,2.675825704
1233,1.6228242
1234,1.513935
1235,0.15803994
1236,2.213094
1237,2.0137856396
1238,0.68232644
1239,0.45774737
1240,0.18126875
1241,0.959303315
1242,0.2296813742
1243,2.2501028
1244,0.43737036
1245,1.2757152309
1246,2.9582214
1247,1.4923017
1248,0.08972053
1249,1.737898
1250,0.5544163
1251,0.27703801697499997
1252,4.986332
1253,0.449862
1254,2.233235892
1255,0.41863164
1256,6.2456517
1257,0.6626055
1258,3.08512
1259,2.2776864
1260,0.6075739123
1261,0.89730155
1262,1.15144722
1263,0.553493
1264,0.41802043
1265,0.17674384
1266,0.50034434
1267,2.858078
1268,0.6894954
1269,6.021299
1270,0.14862509
1271,0.6434582
1272,0.16105862
1273,1.735938876
1274,1.9918662
1275,0.101858094
1276,0.4429124
1277,0.69278544
1278,0.68002737
1279,2.76596736
1280,1.9430915
1281,1.0874126
1282,4.0484080578
1283,0.98165363
1284,1.33178861
1285,1.670116735
1286,3.7502964
1287,0.068693705
1288,2.959324
1289,0.6325846
1290,0.151486413206
1291,0.19280589
1292,1.5410444
1293,0.6426814
1294,0.11589166
1295,0.33114246
1296,0.039429452
1297,0.7512604
1298,3.3598862
1299,0.49552462
1300,0.6058741
1301,1.0912690785999999
1302,6.687436894
1303,2.4583602
1304,3.7441602
1305,2.9706752
1306,2.052304
1307,0.0982161
1308,1.1723361
1309,1.3907298
1310,1.5923500334699998
1311,1.1572149
1312,0.51562977
1313,0.6024693
1314,0.4729506
1315,1.1200190839000002
1316,0.2518117
1317,2.5489527146
1318,2.2764173
1319,3.0150592
1320,1.1755339
1321,1.1623067
1322,1.1713603
1323,2.1624303
1324,0.89023995
1325,0.8419756
1326,1.0535154
1327,0.114617735
1328,1.2482127
1329,0.7831643
1330,0.22064795
1331,0.7054111878
1332,2.1820083
1333,2.3312001
1334,0.51373636144
1335,0.88103115
1336,1.259233
1337,2.720224
1338,0.6701721
1339,0.13821022
1340,1.6491263
1341,0.96925485
1342,3.729221
1343,0.3259739
1344,0.31018153
1345,1.730674
1346,1.9173201
1347,1.0967779
1348,2.7901955
1349,2.5496058
1350,0.05008339
1351,3.1785445
1352,7.5225687
1353,0.23231975
1354,0.12256976976
1355,0.268865287
1356,0.16747496
1357,0.6907099
1358,1.510404
1359,1.51167561574
1360,0.9943207
1361,0.64880095055
1362,0.5637867
1363,0.1093359382
1364,0.17811609099999998
1365,0.313826302
1366,0.07665972
1367,0.6014139752000001
1368,6.7031374
1369,0.12521772
1370,1.1142204
1371,6.621172
1372,2.3415043
1373,0.87510675
1374,0.7112059
1375,2.6498435
1376,0.69523823
1377,0.5099535
1378,0.28823104299999996
1379,0.124802
1380,1.0576808
1381,2.4370346
1382,0.27860636
1383,0.34734845
1384,0.18777971
1385,1.35513
1386,3.6399803
1387,1.6925565
1388,0.6350196
1389,4.646662
1390,0.5492741
1391,1.3467929
1392,0.556995
1393,0.3303242
1394,5.45635463379
1395,1.99936234
1396,1.0654081
1397,0.28774837
1398,1.726504
1399,1.0759479
1400,1.2598084656000001
1401,1.2725676
1402,0.27873316535000003
1403,0.28982347
1404,0.66476697
1405,1.1300675
1406,0.3507618796
1407,1.4285364
1408,2.230857
1409,1.2487485
1410,0.21032889
1411,1.0436631
1412,0.6222335
1413,0.5208467
1414,0.6534203
1415,3.19810437
1416,0.15009929060000002
1417,3.494244
1418,1.2037059
1419,0.97873425
1420,0.51310678455
1421,2.114475
1422,1.718039
1423,0.25829825
1424,0.6158942
1425,1.7001661
1426,1.5103275
1427,0.37989208
1428,0.14280176
1429,0.90550464
1430,0.436457222
1431,0.5166781
1432,1.3669674
1433,0.739652319821
1434,1.260767279
1435,0.81700486
1436,1.6331956
1437,1.4955722
1438,0.7838915989999999
1439,0.48810717
1440,1.4407288
1441,0.49092782
1442,1.0862906
1443,1.2551297
1444,1.2689848479999999
1445,3.2954056
1446,0.09568715235
1447,1.59736703
1448,0.273864400565
1449,1.5866818
1450,3.0475004
1451,0.050871108
1452,6.1729865
1453,0.2066275
1454,0.055637848999999996
1455,0.21803594
1456,0.18022212599999998
1457,1.0008677099999999
1458,0.050397523
1459,1.8940278
1460,0.302969
1461,0.012806682
1462,0.0130975405
1463,0.7607929337
1464,3.2534277
1465,0.944795865
1466,4.079417
1467,1.2436016367
1468,2.3060217
1469,0.16217677
1470,4.17737847
1471,0.40732875
1472,1.2984105674
1473,0.15924342
1474,1.374697
1475,0.28570012991
1476,1.1957812
1477,0.28981724
1478,0.071972534
1479,3.2548356544
1480,1.6058534
1481,0.45844823
1482,0.67331386
1483,0.26133332
1484,2.122849
1485,1.285142
1486,0.64046913
1487,0.6916646808
1488,0.2616577
1489,0.059397403
1490,0.18958495
1491,0.490228789
1492,0.18220411
1493,0.30464876
1494,1.0166899
1495,0.99159515
1496,3.8399081
1497,0.5706264
1498,0.4133814
1499,1.2545266
1500,0.066529326
1501,3.6894844
1502,4.7644844
1503,0.62735116
1504,4.1802797
1505,0.6948601746999999
1506,0.82795286
1507,0.053905275
1508,2.489597115
1509,0.2814914
1510,0.70344484
1511,0.89000523
1512,2.1760325
1513,0.037877722159999995
1514,0.42981616
1515,2.2468335915
1516,0.074539646
1517,0.1223211997
1518,0.03878013
1519,2.609709
1520,0.3401248
1521,0.6021157
1522,0.6495531
1523,0.10343475
1524,0.46797565
1525,0.2636323866
1526,0.501890475
1527,1.6371186
1528,0.38255292
1529,0.1410525
1530,2.0003588
1531,0.58833486
1532,1.2668495
1533,0.47472793
1534,1.9174463
1535,1.0725325
1536,0.9576652
1537,1.062717
1538,0.735123904
1539,1.6925789
1540,1.0412884
1541,0.8712155
1542,0.0060939556
1543,0.9172067
1544,2.1189882173
1545,0.056756392
1546,0.10896703
1547,0.7035286
1548,0.60239977
1549,4.9423704
1550,0.41478163
1551,0.37649922500000005
1552,1.0062339
1553,2.9119773
1554,0.054517860700000004
1555,0.048932046
1556,4.14508
1557,1.2319037
1558,1.1147234
1559,0.165506556
1560,1.9112697
1561,0.77389836
1562,0.526348
1563,0.3683744
1564,2.1396909
1565,0.43537986
1566,1.2779113
1567,1.6019182
1568,0.8295209
1569,0.6484701
1570,1.0169543
1571,1.462304962
1572,0.36464724
1573,0.26570532
1574,0.093978797
1575,0.793425
1576,0.457944645924
1577,0.10271788
1578,2.1840796
1579,0.57155370988
1580,1.1692656
1581,2.4324305
1582,0.52533954
1583,2.591706
1584,0.8321648
1585,0.207439032
1586,0.79689574
1587,4.5128947230000005
1588,0.783616489
1589,0.205578301
1590,0.82517207
1591,0.03159015
1592,3.2067845
1593,1.7840776
1594,0.5599702
1595,0.8620038
1596,3.263849
1597,0.9312682744
1598,1.847437882
1599,0.26393127
1600,0.39596722
1601,0.43619588
1602,0.24900357
1603,2.9872532
1604,6.1155972
1605,0.45275372176
1606,1.6397601
1607,0.4531643
1608,0.96596056
1609,0.27905244
1610,4.477252
1611,1.5158764
1612,0.34331593
1613,0.10850534
1614,0.155293272685
1615,0.9171737
1616,1.4765935
1617,2.9468675
1618,0.34714484
1619,0.5796315
1620,0.08246954990000001
1621,0.34592792
1622,5.0152917
1623,1.1565542
1624,0.5656502609999999
1625,0.3726281
1626,0.28487825
1627,1.6693301
1628,1.0301526
1629,7.48739924
1630,1.4926486
1631,0.09557837
