index,estimate
296,6.3645425
297,0.17229237
298,0.5927539541999999
299,0.06215121005
300,0.0626315
301,0.1913896408
302,0.3159214
303,1.2341956931
304,0.8206885
305,0.31343015420000003
306,1.0644498054
307,0.585644
308,0.6992609
309,0.8207652
310,0.36212757
311,0.04894545978
312,0.70767844
313,4.284994
314,0.040066607149999996
315,1.28962345546
316,0.6116562
317,1.38316774936
318,1.07770995632
319,1.0066044
320,0.103487674
321,0.47656628
322,1.2222501529999998
323,7.4009156
324,1.0858221
325,0.56511843
326,0.70908445
327,0.013342936
328,3.7677784
329,0.16176565093
330,1.0080196
331,3.494724
332,1.9001557
333,0.17231539
334,0.95904547
335,3.06047519818
336,1.9296606
337,2.404487
338,1.1610405
339,1.4470673
340,2.8508618
341,0.20270635
342,0.3981674936
343,0.4168424
344,0.035417292
345,0.67375827
346,0.44547608
347,0.003890295
348,0.60643965
349,1.7570975
350,0.04849091
351,0.33193115
352,0.21638796
353,0.38414004
354,0.19902128
355,0.13035141120000002
356,0.27445458699999997
357,0.53540915
358,1.0100826
359,1.8887194193999999
360,0.05553276
361,0.25673392
362,0.10961103
363,2.667358
364,1.7646892857
365,1.0297471
366,0.6156536261800001
367,0.07169958
368,0.30087040099999995
369,1.830226
370,3.39289737824
371,1.5324442489999999
372,0.4769665124
373,4.06924022
374,0.8067481
375,1.3921018
376,0.50228775
377,0.12628494
378,0.2377057
379,1.2116861
380,0.0266202943
381,1.9473486895799998
382,1.0274279
383,0.39801154
384,0.15941487
385,1.888342269
386,5.5041882066
387,0.5736607
388,2.8033947984500003
389,1.281805
390,5.8315787
391,2.3757794
392,0.0658503174
393,0.86665
394,0.44528288
395,1.48696952227
396,0.5836278
397,1.2107469
398,1.0580311
399,4.5814796542
400,0.43425193
401,1.23859853555
402,0.14215076
403,0.7325272
404,1.3498663
405,0.8850951
406,1.5036277
407,0.13047231585
408,0.40177464
409,0.1623880308
410,0.6183003
411,0.7570161
412,0.5981731
413,0.486079
414,0.6615069
415,0.46053353
416,2.4778922
417,0.1314964
418,0.19469294
419,2.2947035
420,0.1609531
421,0.7144719
422,1.5848625
423,0.8026356
424,0.38338283
425,0.37486368
426,7.177366346763
427,0.15784672
428,2.9642663
429,1.8761556
430,0.18659489
431,2.111213
432,0.28635538
433,0.6266183
434,0.5581335
435,0.08507103
436,1.1007067
437,4.64444
438,0.14623725
439,0.4793546277
440,3.74197406463
441,0.1276539714
442,0.7293359
443,0.06871729652
444,0.006242451
445,0.6815701
446,0.95846176
447,2.5869672
448,0.58545053
449,0.298703021163
450,1.9603946
451,0.058374636
452,0.0401332018
453,0.11620313
454,0.8137368
455,0.6795297
456,0.40343148
457,1.9039464429999997
458,0.41910997
459,1.5980966
460,0.40060548241
461,1.1000953
462,1.9466054
463,3.1881065
464,0.20620145
465,1.2214206983
466,0.22199015
467,0.36140808
468,5.5646763
469,0.32570928
470,1.3242702
471,1.179046636
472,1.3117279787399998
473,0.38137951
474,0.48187602
475,0.34941370299999996
476,0.24675067
477,0.7754393
478,0.22007042
479,0.25057676
480,2.691221
481,0.56496656
482,0.05268513085
483,0.04926943556
484,1.16913147547
485,2.5648043
486,0.17635897
487,1.8766418
488,0.18907936
489,1.4521771700000001
490,0.6064102
491,0.85470474
492,0.2876646
493,1.9938148
494,0.06180498
495,2.8142989
496,0.07721407
497,1.2342138
498,0.2973642
499,0.32142922
500,0.14702086
501,0.5381643
502,0.23353630758000002
503,0.555143914
504,0.82303005
505,0.83296543
506,4.27255
507,1.7280386437000002
508,0.82029694
509,0.98267850108
510,0.046889294
511,0.9627944
512,3.082133
513,1.224081
514,0.4668218
515,0.8675691
516,2.172029958
517,0.7902466
518,0.49980208
519,0.24501632469999998
520,0.88729125
521,0.29083377
522,3.6857233
523,0.54490006
524,0.0325166966
525,0.24952246
526,0.7446172
527,0.5034142
528,0.23962794
529,1.08446715
530,0.57959557
531,0.030808946
532,0.11794555
533,2.32094053306
534,1.261746
535,1.898136246
536,0.0279324107
537,0.0561549825
538,0.020795409
539,1.5101943
540,0.29778558
541,0.11252442750000001
542,0.6383765730000001
543,0.7107091
544,0.60724103
545,0.08212701
546,1.5009404
547,0.14764337
548,0.6332822
549,3.255202
550,0.08385513
551,0.6722929897000001
552,0.06086589152
553,0.84072757
554,1.5519586
555,0.99857646
556,2.0296865
557,2.6553082
558,0.4846644875
559,1.2093875
560,1.087854
561,0.22140518
562,0.5430946033
563,0.89402425
564,0.022475861
565,0.21842064
566,0.5756989
567,1.1915239209000001
568,0.29806757
569,2.07431654
570,1.156816
571,1.4881281
572,0.3113886
573,1.4646566
574,0.12202674
575,1.1101346
576,2.294933
577,0.7055816
578,1.1837923305
579,0.2522262447
580,0.76342314
581,0.31926394
582,3.0549543
583,0.28598079958
584,0.347438407
585,0.53611594
586,0.20980988
587,0.013417179
588,0.025219167
589,0.53473186
590,1.5760992
591,0.8677853
592,1.6517925
593,0.12108539623
594,0.02314072
595,0.2275961
596,0.8468068
597,0.056436043
598,4.2536664
599,3.529651
600,3.6366403
601,0.085591644
602,1.7045723430258
603,0.36708263
604,1.6904321
605,0.40178159676999997
606,3.9100044
607,0.043146472
608,2.5323732
609,1.2877400331
610,0.18734105
611,2.058407
612,0.7550264
613,0.47539946
614,0.5199873
615,0.22540218
616,0.503814
617,0.091245604025
618,0.31618482
619,0.048905693
620,2.795085769
621,3.2975001
622,0.7351607
623,2.2098472
624,0.8327235
625,0.2741413666
626,1.3970405
627,0.7296117
628,3.0710537
629,1.263239
630,0.090538405
631,0.9409212
632,0.94685835
633,0.053649213
634,0.96678895
635,0.115908637
636,1.1234076665
637,3.0638425
638,0.531354759345
639,0.98042965
640,0.32791847
641,0.44749761300199997
642,1.1457185
643,0.35137544634
644,0.48916537
645,0.8189028
646,0.05862077815
647,0.045239873
648,0.44362402
649,0.34323197
650,0.56768066
651,0.7858198
652,2.5317805
653,0.8444627784
654,0.34627035
655,2.4403512
656,0.42849827
657,4.8383737
658,0.025501203200000003
659,0.37837705
660,2.767488
661,2.7804055
662,0.13846655
663,3.1414614
664,1.0345688
665,1.4517257
666,0.90872693
667,0.29090467
668,0.21544936
669,0.6017354
670,0.5556335
671,0.65807664
672,0.111089215
673,1.2117828
674,0.5117321
675,0.04799241
676,1.9786203
677,0.5146034434000001
678,0.3409411
679,0.6744923454
680,0.553565
681,0.79698366
682,0.12037408
683,2.204647
684,1.788290362
685,0.31255612
686,0.14360869
687,0.8989773228
688,1.4133711
689,1.2781726
690,0.41656733
691,0.40622237
692,0.059769273
693,1.5119491
694,1.8535682
695,1.4977688204000001
696,0.0011366637
697,1.9381961
698,0.015899964
699,1.0696
700,0.15315777
701,4.5222607
702,0.13199332
703,0.3223687
704,0.2719787
705,0.76984125
706,0.27047303
707,0.42275828
708,0.30106533
709,1.6145902
710,0.2477269
711,0.45297995
712,0.8645903
713,0.08961812
714,0.23740385
715,0.69429845
716,0.359617
717,3.1274474
718,1.7601264
719,0.55509126
720,0.22171018
721,2.129374331
722,0.176655105
723,2.5055296
724,1.0339795
725,0.02003699
726,0.5464433
727,3.4704647
728,0.1655468
729,0.27160692
730,0.2653895
731,0.36430562
732,0.7154257653
733,1.5298102
734,0.28333825
735,3.680919
736,0.06699081694
737,0.65012467
738,2.2372787
739,0.75815314
740,1.5432266
741,3.9588418
742,5.57906998
743,1.5265908
744,0.40609843
745,0.017207572
746,1.878765
747,0.5817804400000001
748,2.637311
749,0.2569414
750,1.0287641
751,0.48860237
752,1.6402678
753,0.033793382
754,1.0023445
755,4.086738
756,0.022813084
757,0.42060205
758,1.0362551
759,0.2750576
760,0.12239186
761,0.47672743
762,0.20298475
763,1.5216578
764,0.88813525
765,0.10100485807
766,3.9895635
767,2.028648615
768,0.1547987737
769,0.59848887
770,0.38718426
771,0.012205788
772,0.23816346
773,1.13687004
774,0.2685688
775,2.0337017
776,1.72011213657
777,1.7475661
778,3.075258
779,0.06665445
780,0.75419134
781,0.105027445
782,1.6364655
783,0.23590252
784,4.4993258
785,0.46895416147
786,0.72752607
787,1.6268523
788,0.66163796
789,0.7832755
790,1.659348261
791,0.4360527507
792,1.17160575
793,0.42099458
794,1.00744171817
795,0.2574278
796,1.581389572
797,4.5527243287
798,1.7151761
799,1.5758951
800,0.661272637
801,1.1583961
802,0.15813196
803,0.12470375
804,3.9827106
805,2.189479957
806,5.4472675
807,0.41105288
808,0.750197923
809,0.20070095
810,1.6101358
811,0.26424106636
812,0.27322352899999997
813,4.606036
814,0.059550500000000006
815,1.0473656820000001
816,0.3366839514
817,0.21278481
818,1.6497287
819,0.6299399
820,0.32340604
821,0.6121731895
822,0.038307596
823,0.9405348
824,0.3517395
825,0.8075464
826,0.0618079706
827,0.056340568
828,1.5924308
829,1.1880537
830,4.153669
831,0.80703056
832,0.4584617
833,4.221025
834,3.4673812
835,1.3395121
836,0.29907265
837,0.15001811
838,0.1105301093
839,1.4324794
840,1.1521122
841,0.0577140682
842,3.5774899
843,0.6590983
844,1.2993242
845,4.1340456
846,0.82162476
847,0.9396774
848,0.023902215
849,0.99063605
850,0.19211642
851,2.8594832
852,3.976398
853,0.6060647369
854,0.09855901
855,0.193923130327
856,0.07829408
857,1.3046271
858,0.8090587
859,0.35530424
860,0.018337674
861,0.24758680945
862,1.4659142
863,0.39347398
864,0.03176092
865,0.4149945
866,0.91012836
867,2.358852
868,0.91057676
869,2.0845938
870,2.23626
871,0.28668827525
872,0.28557676
873,0.54512167
874,1.007779183
875,0.1522759181
876,0.13565408
877,0.5295665
878,0.024350269
879,0.18031692249999998
880,1.6164637364
881,0.17649454584000002
882,3.2448134
883,0.4097621
884,0.25863332
885,0.32447250778
886,0.20188072
887,3.9792613043
888,3.5056586
889,3.0272279
890,1.9727732
891,0.16082379
892,2.8613952123
893,3.9008005
894,0.6126371
895,0.7132628
896,3.4123936
897,0.48176238
898,1.5888597
899,0.89889884
900,0.5434686
901,3.6261134
902,5.0764723
903,0.770368785
904,2.8039043
905,0.233712797
906,1.530545
907,0.2637021855
908,0.45885357
909,0.19634554
910,1.651661513
911,0.06779704
912,0.03167043
913,0.31170532
914,0.5785170884
915,1.1858041
916,0.9343831
917,1.035386
918,0.055753507
919,0.7892416
920,0.122537944
921,0.13702242
922,0.118339375
923,0.9326217903999999
924,0.42736992
925,0.38268688
926,5.12816591
927,0.545439
928,1.7541548
929,1.1597522
930,0.2876805
931,0.0458153595
932,0.29403901920000003
933,0.5223846560700001
934,0.67930114
935,2.6481543
936,0.43197688
937,1.3013757
938,0.016598035
939,0.6079411
940,0.4322532
941,0.2670579
942,0.01991033
943,0.27763170703999995
944,0.026606115
945,0.10062809
946,0.009547446
947,0.09131149224
948,1.0961081
949,0.3697643345
950,0.89241018045
951,2.30782
952,0.025026517
953,0.71279675
954,0.29700765
955,0.2168572
956,0.46171036
957,1.1535925
958,0.9946399
959,0.3538392376
960,0.9366407
961,0.0156403
962,0.98136836
963,2.444494
964,0.14058843
965,6.742646
966,1.0661377
967,0.030249126
968,5.9762745
969,0.7309684
970,3.835137578294
971,2.428241398
972,0.03864599
973,0.113571669
974,1.9058387
975,0.26753328248
976,0.3778298
977,1.7921729
978,2.7892413
979,1.1377693
980,0.45255038
981,0.15918791
982,0.14212279
983,0.004835932
984,1.53832444253
985,0.023498483
986,3.1686707
987,0.085187525
988,0.07547663
989,0.11542332
990,2.0373484674
991,0.30416307
992,1.1006801
993,3.6600757
994,0.54642713
995,1.3496932
996,4.0312243
997,0.1273835
998,1.5810498
999,4.8946323
1000,0.043220907
1001,0.7825177
1002,0.51143662
1003,0.41591432700000003
1004,1.0890806
1005,0.420711444
1006,0.36669773
1007,0.8802288
1008,0.5579128
1009,2.2952805
1010,0.7120859
1011,1.884213307
1012,0.26198637
1013,1.5398512
1014,0.2685904
1015,1.486618
1016,0.038705032
1017,1.1991329
1018,0.13795172894
1019,0.9430981
1020,5.796721
1021,0.11079359
1022,0.018137965
1023,1.4154127
1024,0.22433997590000002
1025,1.0801015
1026,5.376847
1027,0.5207183
1028,0.5077099
1029,0.03809020043
1030,7.209129610000001
1031,0.3476756
1032,0.36622775
1033,0.44703698
1034,0.84065604
1035,2.967765
1036,1.6328083
1037,2.3948786
1038,0.028035324
1039,0.56501484
1040,2.062149
1041,0.5877319
1042,1.8869916
1043,3.4408138
1044,1.2286427
1045,0.4756517
1046,1.2018414
1047,1.5111606
1048,0.08626604
1049,0.02539780036
1050,0.049144454
1051,2.1589594
1052,0.13885306
1053,3.8189446802
1054,1.5192258
1055,0.53581667
1056,0.2764905
1057,1.0753812
1058,0.59611654
1059,0.6072012
1060,0.17446306
1061,0.19154494230000002
1062,0.98829806
1063,1.4639168
1064,0.054479703
1065,1.6963888
1066,0.26557085
1067,0.37780312
1068,0.6395656
1069,0.25271362
1070,0.45580366
1071,1.5883573
1072,0.090178795
1073,0.7488213
1074,0.22690618397
1075,0.55434227
1076,0.116718575
1077,0.720398565305
1078,0.5125195
1079,0.9121804
1080,1.8408536
1081,0.3476203
1082,0.03868403
1083,0.20225656890000002
1084,0.44195452
1085,1.1877102
1086,1.2540575
1087,0.11894622
1088,0.7500298
1089,0.7017257
1090,0.2723187
1091,0.46182
1092,0.12265394
1093,2.2737548
1094,2.9788582
1095,0.4489025
1096,0.93822306
1097,0.48457333
1098,1.2972904
1099,4.241
1100,0.65388894
1101,0.2751287
1102,1.1005129
1103,0.0075034974
1104,2.07683843
1105,1.9680313
1106,2.150794450776
1107,3.1715432803000003
1108,0.27188152
1109,0.044092674
1110,0.033499897
1111,0.7533772
1112,6.9409163629
1113,0.38606387
1114,2.0265577257
1115,0.06923192
1116,0.95535636
1117,0.045837864
1118,0.859325536
1119,1.8774624361999999
1120,1.2766728
1121,2.1764178
1122,0.19421063
1123,0.49368584
1124,1.1324434
1125,0.28736275
1126,2.5722477
1127,2.051231
1128,0.47396472
1129,0.56825435
1130,0.7550159
1131,1.9494389
1132,1.8908473
1133,0.18626617
1134,0.0553229545
1135,0.28354037
1136,0.23937863
1137,0.6344105
1138,2.3661828
1139,0.56091964
1140,1.0728773
1141,1.3739439
1142,0.9191479
1143,0.19213809
1144,1.1457603
1145,0.095901616
1146,0.03275460091
1147,0.14982311
1148,1.7664466
1149,0.06743448
1150,0.7882508
1151,0.58555046455
1152,5.0100875
1153,1.3874815
1154,0.8402704905
1155,3.3665886
1156,0.2386454
1157,2.5182448629
1158,0.5833598
1159,4.6487064
1160,0.4020618
1161,0.31533468
1162,0.37304634
1163,0.0055842274
1164,0.55685174
1165,0.37504002
1166,0.24880503
1167,3.5010238162
1168,0.47328758
1169,0.2432210656
1170,1.1692297
1171,0.9971372
1172,0.9208778939819999
1173,1.6981407
1174,3.9772632
1175,2.4676604
1176,0.35100275
1177,0.924228
1178,0.21062766
1179,0.1426014539
1180,1.4145663
1181,1.2460508
1182,1.3472233900000001
1183,0.93325216
1184,0.009101878
1185,0.16655192
1186,0.09040536
1187,0.3181579
1188,0.5336408763
1189,1.0106650113
1190,0.07371467545999999
1191,0.80535376
1192,1.4838675
1193,2.155945
1194,0.42236763
1195,1.3924437
1196,1.0061964123
1197,0.11164228
1198,0.623122254
1199,0.84586084
1200,1.240804
1201,0.2097165
1202,0.49934012
1203,0.26015875
1204,1.31661058
1205,0.240426268
1206,0.26953638
1207,0.80431307557
1208,0.66651565
1209,1.8210624
1210,0.37495498131
1211,0.46551445
1212,0.9686365
1213,0.33769032
1214,2.0973716
1215,0.9936584726400001
1216,5.3838797
1217,0.009952995
1218,1.9740233
1219,0.029992914
1220,0.11657765
1221,1.3842887
1222,0.0069341133
1223,0.6548506
1224,1.0502528
1225,1.976566
1226,3.5493184099999997
1227,0.20220935
1228,1.09402173
1229,0.37685788
1230,0.041341413
1231,0.641878867
1232,3.0371912298
1233,1.6549293
1234,1.7069261
1235,0.27407384
1236,2.186551
1237,0.7367768524
1238,0.2556959
1239,0.23060405
1240,0.17671268
1241,0.62476369404
1242,0.29020090730000003
1243,2.2257519
1244,0.45249853
1245,0.4920013394
1246,1.2588345
1247,1.2764386
1248,0.14347756
1249,1.6060109
1250,1.0659341
1251,0.0858016319
1252,6.2109694
1253,0.28488815
1254,0.7279775884
1255,0.25887525
1256,4.5332174
1257,0.25824907
1258,1.8167146
1259,1.0480212
1260,0.42554268588
1261,0.82094455
1262,0.5399118679999999
1263,0.149425
1264,1.0032258
1265,0.16527148
1266,0.5732832
1267,2.2517934
1268,0.5440646
1269,4.3387933
1270,0.090304375
1271,0.56765586
1272,0.30163026
1273,1.0130197380000001
1274,0.75124586
1275,0.027332285
1276,0.3125275
1277,0.36065996
1278,0.7575926
1279,1.4724813233
1280,1.1607772
1281,0.1155115
1282,2.7252401934000003
1283,0.5779833
1284,0.5351573869999999
1285,0.5084701745
1286,1.536659
1287,0.09898317
1288,0.20389579
1289,0.8799629
1290,0.11846075923
1291,0.29958144
1292,0.6361681
1293,0.77856594
1294,0.116449736
1295,0.050749324
1296,0.03202644
1297,0.24025264
1298,1.376315
1299,0.66732
1300,1.5345056
1301,0.42759851495
1302,1.742670263
1303,1.4626266
1304,3.7978282
1305,1.6601148
1306,1.3439978
1307,0.31183997
1308,1.2070494
1309,0.57349056
1310,0.8600762062
1311,0.9805678
1312,0.113381155
1313,0.14378451
1314,0.7580788
1315,0.08143798114
1316,0.2567754
1317,1.3050599752999998
1318,1.0420908
1319,0.8251982
1320,1.3200355
1321,0.53614694
1322,2.434469
1323,1.9960355
1324,0.4215972
1325,0.51768243
1326,2.2975495
1327,0.12211402
1328,0.63288105
1329,0.23380524
1330,0.059481222
1331,0.5208030896
1332,2.4258225
1333,2.0106869
1334,0.26252748470000004
1335,0.972195305
1336,0.4457252
1337,4.109606
1338,0.40734124
1339,0.06415653
1340,0.6123711
1341,0.66885513
1342,2.6140752
1343,0.26262507
1344,0.04541089
1345,1.2795004
1346,2.5760872
1347,0.5350631
1348,5.563513
1349,0.5954791
1350,0.08495324
1351,0.917597
1352,5.7352633
1353,0.49721525200000005
1354,0.037271996300000006
1355,0.5503177942
1356,0.03894701
1357,1.5417931
1358,1.7074983
1359,0.8475284267
1360,0.43976405
1361,0.409930928
1362,0.30280155
1363,0.0486706153
1364,0.05842347893
1365,0.1592265212
1366,0.037752833
1367,0.36240115332
1368,5.8082404
1369,0.1627082
1370,1.7404598
1371,5.0115137
1372,2.8261704
1373,0.30507308
1374,0.46714902
1375,0.66126966
1376,0.5660625
1377,0.25664565
1378,0.1500746517
1379,0.1333025
1380,0.6558003
1381,1.5395508
1382,0.0918136
1383,0.12769105
1384,0.32309806
1385,1.7862005
1386,3.333689
1387,2.5520191
1388,0.8025573
1389,6.2989597
1390,0.8096851
1391,0.9990204
1392,0.90127385
1393,1.2271854
1394,2.40995362504
1395,1.477419886
1396,0.32469282
1397,1.3241509
1398,0.69901055
1399,1.5151974
1400,1.3827199972800002
1401,1.5099286
1402,0.0873833369
1403,0.14046414
1404,1.0897117
1405,0.7884849
1406,0.11752545589999999
1407,1.8220779
1408,2.688914
1409,0.3143869
1410,0.06344326
1411,1.0268186
1412,0.10430845
1413,0.37136954
1414,1.6741965
1415,0.7938897914
1416,0.06365730465
1417,3.4307287
1418,0.22846094
1419,0.604516
1420,0.1097365048
1421,0.7312973
1422,0.57044274
1423,0.25860202
1424,0.7452893
1425,1.8794438
1426,1.7373698
1427,0.117799014
1428,0.10235234
1429,0.3143638
1430,1.1125802048000002
1431,0.5883303
1432,1.0392394
1433,1.18385713014
1434,1.6316059299999999
1435,0.62877417
1436,0.9853395
1437,2.541505
1438,1.503891587
1439,0.1548713
1440,1.0308012
1441,0.30495557
1442,1.7050816
1443,0.5753463
1444,1.2189451176000001
1445,0.10470885
1446,0.0133851414
1447,1.6941839300000001
1448,0.12215944231
1449,1.0473104
1450,1.9112513
1451,0.03395801
1452,5.3983984
1453,0.30624762
1454,0.0490246179
1455,0.6154942
1456,0.3274078722
1457,0.43680771
1458,0.044934466
1459,0.018198965
1460,0.45095468
1461,0.0093517685
1462,0.008078599
1463,0.146695009
1464,2.8323247
1465,0.6434087479999999
1466,3.6158397
1467,1.93658326112
1468,1.9221133
1469,0.25299633
1470,3.1291840550000005
1471,0.16855602
1472,0.661830664
1473,0.24941385
1474,0.7943569
1475,0.33108690572
1476,0.99068576
1477,0.17161989
1478,0.07399076
1479,2.6673193365000003
1480,1.162546
1481,0.48723033
1482,0.125947
1483,0.19485438
1484,4.001148
1485,1.4470992
1486,0.06894885
1487,0.8568410784
1488,0.1380596
1489,0.019964324
1490,0.22608885
1491,0.5692747596
1492,0.23699313
1493,0.3119017
1494,0.5095229
1495,0.4179638
1496,1.1406677133
1497,0.23044732
1498,0.3863519
1499,1.9114702
1500,0.047364455
1501,3.0715826
1502,4.318463
1503,0.57365793
1504,4.627499
1505,0.213942230224
1506,0.59560204
1507,0.046167765
1508,2.7758196099999997
1509,0.39288598
1510,0.10208826
1511,0.2677244
1512,0.75713485
1513,0.025681260740000003
1514,0.12184124
1515,1.0232195916000002
1516,0.0477941737
1517,0.009421760961
1518,0.018514045
1519,2.781353
1520,0.08649764
1521,0.35564402
1522,0.186249
1523,0.042387147
1524,0.41241163
1525,0.129998993
1526,0.734975415
1527,0.5736667
1528,0.34777644
1529,0.32351607
1530,1.1267048
1531,0.11863757
1532,1.9515883
1533,0.20433953
1534,1.7835323
1535,0.3065008
1536,0.7971818
1537,1.7352253
1538,0.52589383527
1539,2.3916848
1540,0.030230144
1541,0.5850838
1542,0.0025445572
1543,0.2341071
1544,1.2033357615
1545,0.26265824
1546,0.11107662
1547,0.2895783
1548,0.42717126
1549,4.1442895
1550,0.5709241
1551,0.223888444
1552,1.7275813
1553,2.2666292
1554,0.047413666300000004
1555,0.054917935
1556,1.4197282
1557,2.0757253
1558,1.0461078
1559,0.1103251808
1560,1.6339238
1561,0.6379412
1562,0.8517729
1563,0.2644691
1564,1.3747478
1565,1.4510913
1566,1.2686577
1567,1.6926713
1568,0.38108194
1569,0.8170795
1570,0.7328131
1571,0.6327389040000001
1572,0.12486838
1573,0.12637624
1574,0.0670569807
1575,0.15059355
1576,0.0776324838238
1577,0.06682165
1578,0.6895498
1579,0.27094406577
1580,0.4298051
1581,2.4884305
1582,0.6684861
1583,1.0258952
1584,0.7838049
1585,0.3245695739
1586,1.3049762
1587,4.342164566
1588,2.1429580560000003
1589,0.238733912
1590,0.4168943
1591,0.04323429
1592,3.365534
1593,1.9019344
1594,0.6662005
1595,0.8435441
1596,2.1566608
1597,0.6687159471
1598,1.24263327
1599,0.0365215
1600,0.66617393
1601,0.19701765
1602,0.11822861
1603,3.7621357
1604,6.1395335
1605,0.09738203840000001
1606,0.29326227
1607,0.87303734
1608,0.33751112
1609,0.0906744
1610,2.493118
1611,1.6055422
1612,0.17344438
1613,1.0049284
1614,0.07830074567999999
1615,0.36688495
1616,1.027805
1617,1.7399396
1618,1.0117133
1619,0.2137562
1620,0.0819463953
1621,0.16345325
1622,1.5988117
1623,1.4799592
1624,0.766290407
